address_id,customer_id,address_type,address_line1,address_line2,city,state,postal_code,country,is_current,effective_date,expiry_date
ADDR00001564,CUST00001245,Mailing,H.No. 273 Garde Street,Flat 57,KURNOOL,ANDHRA PRADESH,518347,India,True,2021-02-26,
ADDR00001565,CUST00001246,Office,H.No. 70 Gade Road,Flat 256,SHIMLA,HIMACHAL PRADESH,171226,India,True,2023-09-08,
ADDR00001566,CUST00001247,Home,H.No. 255 Mannan Path,,RAJKOT,GUJARAT,360070,India,True,1992-12-19,
ADDR00001567,CUST00001248,Mailing,93/97 Barad Chowk,,JALANDHAR,PUNJAB,144007,India,True,2026-06-10,
ADDR00001568,CUST00001249,Mailing,H.No. 167 Yogi Circle,,KANDHAMAL,ODISHA,762103,India,True,2006-08-08,
ADDR00001569,CUST00001250,Permanent,H.No. 96 Ratta Road,,KHAGARIA,BIHAR,851216,India,True,2024-09-04,
ADDR00001570,CUST00001251,Permanent,38 Oza Marg,,MAYILADUTHURAI,TAMIL NADU,609305,India,True,2026-06-01,
ADDR00001571,CUST00001252,Home,04/48 Sankar Road,Floor 2,BELAGAVI,KARNATAKA,590018,India,True,2023-03-03,
ADDR00001572,CUST00001253,Office,33/229 Gaba Zila,,CUTTACK,ODISHA,753003,India,True,2017-02-26,
ADDR00001573,CUST00001254,Permanent,95/58 Sarma Chowk,,NAVSARI,GUJARAT,396421,India,True,2018-04-23,
ADDR00001574,CUST00001255,Mailing,H.No. 623 Lala,Flat 289,KRISHNA,ANDHRA PRADESH,521332,India,True,2008-02-28,
ADDR00001575,CUST00001255,Home,640 Sachar Chowk,Near Bus Stand,KISHANGANJ,BIHAR,855106,India,False,2017-10-25,2022-07-24
ADDR00001576,CUST00001256,Home,89/530 Dave Zila,Flat 220,SOUTH SALMARA MANCACHAR,ASSAM,783131,India,True,2024-07-31,
ADDR00001577,CUST00001256,Permanent,398 Dalal Nagar,Apartment 296,NAGPUR,MAHARASHTRA,440014,India,False,2026-07-16,2026-07-16
ADDR00001578,CUST00001257,Mailing,87/162 Kapur Circle,,DEWAS,MADHYA PRADESH,455001,India,True,2019-11-06,
ADDR00001579,CUST00001258,Home,H.No. 68 Bera,,BAHRAICH,UTTAR PRADESH,271865,India,True,2025-01-06,
ADDR00001580,CUST00001258,Mailing,H.No. 080 Pau Zila,Near Bus Stand,KOTTAYAM,KERALA,686146,India,False,2025-03-03,2026-05-02
ADDR00001581,CUST00001259,Permanent,374 Nanda Ganj,,SANT KABEER NAGAR,UTTAR PRADESH,272164,India,True,2026-04-16,
ADDR00001582,CUST00001260,Mailing,02 Swaminathan Chowk,Flat 129,AYODHYA,UTTAR PRADESH,224141,India,True,2004-04-17,
ADDR00001583,CUST00001261,Permanent,71/56 Sankar Path,Suite 34,GANDHINAGAR,GUJARAT,382330,India,True,2012-12-07,
ADDR00001584,CUST00001262,Mailing,94 Talwar Path,Near Bus Stand,GANJAM,ODISHA,761013,India,True,2014-05-26,
ADDR00001585,CUST00001262,Home,H.No. 99 Pillai Path,Apartment 310,MUMBAI SUBURBAN,MAHARASHTRA,400091,India,False,2012-07-13,2022-03-14
ADDR00001586,CUST00001263,Permanent,H.No. 53 Desai Marg,,SONBHADRA,UTTAR PRADESH,231218,India,True,2014-05-31,
ADDR00001587,CUST00001264,Office,17/148 Mangat Path,,HOWRAH,WEST BENGAL,711206,India,True,2024-01-30,
ADDR00001588,CUST00001265,Mailing,39/52 Deep Path,Near Bus Stand,Shahid Bhagat Singh Nagar,PUNJAB,144518,India,True,2019-03-23,
ADDR00001589,CUST00001266,Permanent,52/078 Gade Circle,Opposite City Mall,CHAMBA,HIMACHAL PRADESH,176325,India,True,2025-08-29,
ADDR00001590,CUST00001266,Home,51 Goyal Zila,Near Bus Stand,CHANDIGARH,CHANDIGARH,160102,India,False,2025-10-23,2025-11-20
ADDR00001591,CUST00001267,Mailing,H.No. 57 Merchant Road,,PATHANAMTHITTA,KERALA,689675,India,True,2002-05-20,
ADDR00001592,CUST00001267,Office,H.No. 302 Rajan Chowk,Near Metro Station,JALAUN,UTTAR PRADESH,285122,India,False,2010-02-10,2012-08-23
ADDR00001593,CUST00001268,Office,47/30 Dhaliwal Circle,Near Metro Station,ERNAKULAM,KERALA,683580,India,True,2024-11-26,
ADDR00001594,CUST00001268,Permanent,532 Ganguly Zila,,KALLAKURICHI,TAMIL NADU,606209,India,False,2020-12-13,2021-06-07
ADDR00001595,CUST00001269,Home,H.No. 02 Iyer,,NADIA,WEST BENGAL,713502,India,True,2024-04-25,
ADDR00001596,CUST00001269,Permanent,H.No. 09 Chana Road,Opposite City Mall,BHOJPUR,BIHAR,802223,India,False,2025-08-11,2025-11-09
ADDR00001597,CUST00001270,Home,18/052 Sridhar Path,Suite 29,SANT KABEER NAGAR,UTTAR PRADESH,272125,India,True,2024-09-07,
ADDR00001598,CUST00001271,Mailing,H.No. 99 Bala Nagar,Suite 37,GORAKHPUR,UTTAR PRADESH,273161,India,True,2024-06-02,
ADDR00001599,CUST00001272,Permanent,94 Deshpande Zila,,PRAYAGRAJ,UTTAR PRADESH,211008,India,True,2025-03-02,
ADDR00001600,CUST00001272,Permanent,H.No. 46 Chadha Nagar,Apartment 125,SATARA,MAHARASHTRA,415112,India,False,2024-12-21,2025-04-19
ADDR00001601,CUST00001273,Office,11/34 Lala Ganj,,KUSHI NAGAR,UTTAR PRADESH,274308,India,True,2025-09-23,
ADDR00001602,CUST00001274,Permanent,57/133 Sankaran,Suite 2,JUNAGADH,GUJARAT,362222,India,True,2026-07-21,
ADDR00001603,CUST00001275,Home,68 Chahal Marg,Apartment 314,HISAR,HARYANA,125006,India,True,2014-01-03,
ADDR00001604,CUST00001276,Mailing,34 D’Alia Street,Flat 50,JAJAPUR,ODISHA,754292,India,True,2013-05-04,
ADDR00001605,CUST00001277,Home,H.No. 202 Chadha,Floor 14,BEED,MAHARASHTRA,414202,India,True,2026-02-11,
ADDR00001606,CUST00001278,Permanent,38/130 Mann Zila,,DHANBAD,JHARKHAND,828117,India,True,2026-01-23,
ADDR00001607,CUST00001279,Permanent,H.No. 80 Vora Street,Floor 8,COIMBATORE,TAMIL NADU,641659,India,True,2024-12-11,
ADDR00001608,CUST00001280,Mailing,H.No. 888 Raghavan Zila,Near Bus Stand,MAHESANA,GUJARAT,382115,India,True,2024-09-25,
ADDR00001609,CUST00001281,Mailing,45 Guha Street,Floor 8,WEST KAMENG,ARUNACHAL PRADESH,790002,India,True,2022-09-05,
ADDR00001610,CUST00001282,Home,19/90 Dube Circle,,KANPUR NAGAR,UTTAR PRADESH,209121,India,True,2025-10-12,
ADDR00001611,CUST00001283,Permanent,33/568 Chandra Ganj,Flat 284,MEDINIPUR WEST,WEST BENGAL,721144,India,True,1984-10-05,
ADDR00001612,CUST00001284,Office,366 Bhagat Chowk,,AJMER,RAJASTHAN,305207,India,True,2001-10-20,
ADDR00001613,CUST00001285,Mailing,17/103 Chanda Circle,,CUTTACK,ODISHA,754018,India,True,2023-02-07,
ADDR00001614,CUST00001286,Home,H.No. 874 Nagi Nagar,Near Metro Station,IDUKKI,KERALA,685503,India,True,2026-04-04,
ADDR00001615,CUST00001287,Permanent,H.No. 332 Kothari Nagar,Near Bus Stand,AMBEDKAR NAGAR,UTTAR PRADESH,224186,India,True,2000-01-19,
ADDR00001616,CUST00001287,Home,56/07 Kunda Zila,Flat 145,PERAMBALUR,TAMIL NADU,621117,India,False,2008-04-17,2017-04-04
ADDR00001617,CUST00001288,Home,76/50 Setty Chowk,Near Metro Station,KANGRA,HIMACHAL PRADESH,177106,India,True,2025-11-02,
ADDR00001618,CUST00001289,Home,25/723 Purohit Zila,Apartment 228,BARGARH,ODISHA,768038,India,True,2008-01-07,
ADDR00001619,CUST00001289,Permanent,03 Thakur Chowk,,BULDHANA,MAHARASHTRA,444201,India,False,1998-08-22,2002-08-23
ADDR00001620,CUST00001290,Permanent,H.No. 105 Balasubramanian Chowk,Apartment 432,UDAIPUR,RAJASTHAN,313201,India,True,2026-07-10,
ADDR00001621,CUST00001291,Permanent,96/30 Rastogi Marg,Near Metro Station,BHARUCH,GUJARAT,393135,India,True,2015-07-30,
ADDR00001622,CUST00001292,Permanent,H.No. 059 Mand,Opposite City Mall,KAMAREDDY,TELANGANA,503301,India,True,2025-01-12,
ADDR00001623,CUST00001293,Home,66/93 Kota Street,Near Metro Station,BHOPAL,MADHYA PRADESH,462031,India,True,2016-12-22,
ADDR00001624,CUST00001293,Home,H.No. 071 Virk Path,,NALANDA,BIHAR,803101,India,False,2004-06-05,2020-02-13
ADDR00001625,CUST00001294,Home,H.No. 097 Mahal Zila,Floor 2,REWARI,HARYANA,123102,India,True,2023-04-26,
ADDR00001626,CUST00001294,Mailing,63/32 Misra Ganj,,LATEHAR,JHARKHAND,835218,India,False,2017-10-11,2018-08-08
ADDR00001627,CUST00001295,Mailing,H.No. 658 Memon Chowk,Opposite City Mall,KARAIKAL,PUDUCHERRY,609601,India,True,2026-06-23,
ADDR00001628,CUST00001296,Permanent,88/839 Kohli Street,Opposite City Mall,DAKSHINA KANNADA,KARNATAKA,574233,India,True,1992-06-24,
ADDR00001629,CUST00001296,Office,09/72 Vohra Street,Opposite City Mall,HYDERABAD,TELANGANA,500018,India,False,2004-12-02,2016-04-26
ADDR00001630,CUST00001297,Home,25/85 Parekh Road,Apartment 193,S.A.S Nagar,PUNJAB,140901,India,True,2024-05-26,
ADDR00001631,CUST00001298,Home,H.No. 391 Salvi,,NADIA,WEST BENGAL,741247,India,True,2018-03-08,
ADDR00001632,CUST00001298,Office,H.No. 82 Sangha Ganj,,KOLLAM,KERALA,690539,India,False,2008-03-26,2015-07-17
ADDR00001633,CUST00001299,Permanent,83/87 Randhawa Ganj,Suite 15,HAPUR,UTTAR PRADESH,245208,India,True,2023-07-12,
ADDR00001634,CUST00001300,Permanent,32/380 Kuruvilla Nagar,Apartment 446,SARAN,BIHAR,841411,India,True,2024-03-31,
ADDR00001635,CUST00001301,Permanent,47 Venkataraman Path,Flat 100,SAMBHAL,UTTAR PRADESH,243638,India,True,2004-07-27,
ADDR00001636,CUST00001302,Permanent,64 Sankar Circle,Near Metro Station,PUDUKKOTTAI,TAMIL NADU,622304,India,True,2013-04-16,
ADDR00001637,CUST00001303,Permanent,41 Kashyap Marg,,NANDURBAR,MAHARASHTRA,425426,India,True,2022-11-11,
ADDR00001638,CUST00001304,Mailing,H.No. 206 Cherian Ganj,Near Bus Stand,PITHORAGARH,UTTARAKHAND,262547,India,True,2024-03-16,
ADDR00001639,CUST00001305,Mailing,H.No. 52 Sathe,,AHMADABAD,GUJARAT,382345,India,True,2025-08-15,
ADDR00001640,CUST00001305,Home,H.No. 145 Mittal Circle,Apartment 144,HAMIRPUR,UTTAR PRADESH,210422,India,False,2025-10-27,2026-03-31
ADDR00001641,CUST00001306,Office,11/44 Pingle Zila,,HOOGHLY,WEST BENGAL,712135,India,True,1998-04-27,
ADDR00001642,CUST00001307,Office,814 Raghavan Ganj,,RAJKOT,GUJARAT,360470,India,True,2024-06-22,
ADDR00001643,CUST00001308,Office,H.No. 686 Chaudry Zila,Suite 25,BENGALURU URBAN,KARNATAKA,560036,India,True,2018-12-17,
ADDR00001644,CUST00001309,Mailing,03 Borra Marg,,THANE,MAHARASHTRA,400607,India,True,2019-11-14,
ADDR00001645,CUST00001310,Mailing,92/60 Om Path,Suite 39,CHITRADURGA,KARNATAKA,577596,India,True,2025-01-08,
ADDR00001646,CUST00001311,Office,46/542 Tella Marg,Apartment 212,DHULE,MAHARASHTRA,425404,India,True,2019-07-26,
ADDR00001647,CUST00001312,Mailing,84 Tata Ganj,Near Metro Station,UNA,HIMACHAL PRADESH,177204,India,True,2015-06-26,
ADDR00001648,CUST00001313,Office,H.No. 403 Mahajan Road,Near Bus Stand,KACHCHH,GUJARAT,370430,India,True,2026-01-16,
ADDR00001649,CUST00001313,Office,H.No. 95 Samra Marg,Near Bus Stand,MAINPURI,UTTAR PRADESH,205303,India,False,2025-06-16,2026-01-20
ADDR00001650,CUST00001314,Permanent,H.No. 301 Sachdev Zila,,KRISHNA,ANDHRA PRADESH,521126,India,True,2023-05-23,
ADDR00001651,CUST00001314,Mailing,723 Puri Circle,Near Metro Station,IDUKKI,KERALA,685552,India,False,2026-01-02,2026-02-24
ADDR00001652,CUST00001315,Office,H.No. 21 Johal Chowk,Opposite City Mall,KISHANGANJ,BIHAR,855108,India,True,2025-01-13,
ADDR00001653,CUST00001316,Home,38/50 Nair,Near Metro Station,BARAMULLA,JAMMU AND KASHMIR,193501,India,True,2022-06-12,
ADDR00001654,CUST00001316,Office,H.No. 934 Chada Nagar,,SUNDARGARH,ODISHA,770048,India,False,2026-04-01,2026-06-27
ADDR00001655,CUST00001317,Permanent,50/811 Sabharwal Ganj,Floor 9,COIMBATORE,TAMIL NADU,641041,India,True,2023-10-12,
ADDR00001656,CUST00001318,Home,H.No. 03 Wable Road,Near Bus Stand,GONDA,UTTAR PRADESH,271302,India,True,2025-05-21,
ADDR00001657,CUST00001319,Office,H.No. 84 Som Ganj,Opposite City Mall,KARIMGANJ,ASSAM,788781,India,True,2026-06-08,
ADDR00001658,CUST00001320,Mailing,H.No. 062 Narayanan Chowk,,HAMIRPUR,HIMACHAL PRADESH,176042,India,True,2025-10-31,
ADDR00001659,CUST00001320,Home,51/42 Pant,,MEDINIPUR EAST,WEST BENGAL,721624,India,False,2026-05-13,2026-07-16
ADDR00001660,CUST00001321,Permanent,H.No. 96 Narayan Marg,Near Bus Stand,MEDINIPUR EAST,WEST BENGAL,721422,India,True,2026-07-20,
ADDR00001661,CUST00001322,Home,175 De Marg,Apartment 484,KOTTAYAM,KERALA,686605,India,True,2013-06-18,
ADDR00001662,CUST00001323,Permanent,H.No. 28 Arora Nagar,,PRAYAGRAJ,UTTAR PRADESH,211010,India,True,2024-04-30,
ADDR00001663,CUST00001324,Office,17 Madan Ganj,Near Metro Station,NANDED,MAHARASHTRA,431736,India,True,2026-02-01,
ADDR00001664,CUST00001325,Mailing,94 Gour Path,,RAIGARH,CHHATTISGARH,496554,India,True,2011-01-14,
ADDR00001665,CUST00001326,Mailing,H.No. 16 Kari Ganj,,MORADABAD,UTTAR PRADESH,244504,India,True,2023-05-12,
ADDR00001666,CUST00001327,Home,48 Sur,,REWA,MADHYA PRADESH,486006,India,True,2019-11-24,
ADDR00001667,CUST00001328,Permanent,H.No. 001 Arya Chowk,,BOUDH,ODISHA,762024,India,True,2025-01-12,
ADDR00001668,CUST00001329,Mailing,12/94 Sen Path,Floor 3,LUCKNOW,UTTAR PRADESH,226010,India,True,2026-03-25,
ADDR00001669,CUST00001330,Home,H.No. 304 Mitra,,JUNAGADH,GUJARAT,362263,India,True,2001-01-12,
ADDR00001670,CUST00001331,Office,H.No. 14 Korpal Street,Floor 16,DARBHANGA,BIHAR,847302,India,True,2025-09-01,
ADDR00001671,CUST00001332,Office,52/833 Gara Chowk,Flat 247,MAU,UTTAR PRADESH,276129,India,True,2021-12-01,
ADDR00001672,CUST00001333,Permanent,75/67 Dash,Near Metro Station,HAMIRPUR,HIMACHAL PRADESH,176042,India,True,2023-07-19,
ADDR00001673,CUST00001333,Office,H.No. 265 Mahal Marg,Opposite City Mall,KOLLAM,KERALA,691601,India,False,2023-04-17,2024-03-05
ADDR00001674,CUST00001334,Mailing,71/158 De Circle,Near Metro Station,SRIKAKULAM,ANDHRA PRADESH,532457,India,True,2024-03-08,
ADDR00001675,CUST00001335,Home,70/89 Bora Road,Suite 18,RAMANATHAPURAM,TAMIL NADU,623534,India,True,2007-04-17,
ADDR00001676,CUST00001336,Home,H.No. 791 Saha Zila,Near Bus Stand,PRATAPGARH,RAJASTHAN,312605,India,True,2026-04-01,
ADDR00001677,CUST00001337,Mailing,H.No. 464 Raj Road,Near Bus Stand,BAKSA,ASSAM,781376,India,True,2021-05-02,
ADDR00001678,CUST00001338,Permanent,11/983 Shankar Nagar,,HOJAI,ASSAM,782439,India,True,2024-09-15,
ADDR00001679,CUST00001339,Permanent,H.No. 24 Kala Chowk,Floor 5,VARANASI,UTTAR PRADESH,221305,India,True,2018-01-27,
ADDR00001680,CUST00001340,Mailing,88/523 Subramanian Chowk,,WEST,DELHI,110064,India,True,2026-04-11,
ADDR00001681,CUST00001341,Home,77/00 Dara Chowk,Suite 46,CHITTOOR,ANDHRA PRADESH,517586,India,True,2022-02-14,
ADDR00001682,CUST00001342,Permanent,532 Chandran Path,Floor 1,EAST SINGHBUM,JHARKHAND,831007,India,True,2026-06-07,
ADDR00001683,CUST00001343,Permanent,H.No. 808 Gandhi Street,Near Bus Stand,MUNGER,BIHAR,813212,India,True,2014-07-21,
ADDR00001684,CUST00001344,Office,99 Rege Nagar,Apartment 286,MADHUBANI,BIHAR,847408,India,True,2021-06-04,
ADDR00001685,CUST00001345,Office,60 Sani Street,Opposite City Mall,NAMAKKAL,TAMIL NADU,637415,India,True,2026-07-21,
ADDR00001686,CUST00001346,Office,38/395 Bhatnagar Chowk,Near Metro Station,KASARAGOD,KERALA,670511,India,True,2016-09-05,
ADDR00001687,CUST00001347,Office,H.No. 68 Chopra Street,,NADIA,WEST BENGAL,741315,India,True,2021-08-13,
ADDR00001688,CUST00001347,Mailing,H.No. 037 Bail Nagar,Near Metro Station,SAHARSA,BIHAR,852221,India,False,2024-08-31,2026-03-11
ADDR00001689,CUST00001348,Home,H.No. 378 Wable Nagar,,Jagitial,TELANGANA,505326,India,True,2008-03-16,
ADDR00001690,CUST00001349,Office,66/932 Tara Nagar,Floor 16,JEHANABAD,BIHAR,801303,India,True,2024-07-24,
ADDR00001691,CUST00001349,Mailing,H.No. 84 Dubey,Suite 10,AMRAVATI,MAHARASHTRA,444807,India,False,1992-02-07,2008-01-24
ADDR00001692,CUST00001350,Mailing,48 Rout Chowk,,GAYA,BIHAR,823004,India,True,2025-12-16,
ADDR00001693,CUST00001351,Mailing,965 Soman Nagar,Opposite City Mall,HOWRAH,WEST BENGAL,711203,India,True,2026-07-11,
ADDR00001694,CUST00001352,Home,H.No. 45 Nadig Marg,Suite 7,SANGLI,MAHARASHTRA,416313,India,True,2024-07-23,
ADDR00001695,CUST00001353,Permanent,676 Majumdar Path,Apartment 159,ANAND,GUJARAT,388110,India,True,2024-05-12,
ADDR00001696,CUST00001353,Home,82/81 Madan Chowk,,VIZIANAGARAM,ANDHRA PRADESH,535217,India,False,2022-11-12,2026-02-25
ADDR00001697,CUST00001354,Mailing,95 Baria Nagar,Floor 6,LUDHIANA,PUNJAB,141105,India,True,2026-04-10,
ADDR00001698,CUST00001354,Office,H.No. 22 Grewal Nagar,Near Bus Stand,MADURAI,TAMIL NADU,625001,India,False,2015-11-28,2021-02-18
ADDR00001699,CUST00001355,Office,693 Kalita Nagar,,SIDDHARTH NAGAR,UTTAR PRADESH,272201,India,True,2025-08-15,
ADDR00001700,CUST00001356,Mailing,64/525 Kapoor Chowk,,GANGANAGAR,RAJASTHAN,335040,India,True,2016-09-22,
ADDR00001701,CUST00001357,Home,H.No. 907 Baral Road,,SINDHUDURG,MAHARASHTRA,416630,India,True,1994-12-16,
ADDR00001702,CUST00001358,Mailing,516 Oza Circle,,RAYAGADA,ODISHA,765001,India,True,2022-12-11,
ADDR00001703,CUST00001359,Home,24/767 Das Path,Near Bus Stand,COIMBATORE,TAMIL NADU,641049,India,True,2023-04-22,
ADDR00001704,CUST00001360,Permanent,H.No. 83 Bakshi Chowk,Flat 159,BIDAR,KARNATAKA,585412,India,True,2013-10-10,
ADDR00001705,CUST00001361,Mailing,53/669 Hari Ganj,Floor 14,JAYASHANKAR BHUPALAPALLY,TELANGANA,506345,India,True,2025-07-26,
ADDR00001706,CUST00001361,Permanent,33 Dayal Road,Near Bus Stand,HARDOI,UTTAR PRADESH,241304,India,False,2025-09-21,2026-03-31
ADDR00001707,CUST00001362,Permanent,56/28 Shroff Ganj,,PUNE,MAHARASHTRA,411014,India,True,2026-05-09,
ADDR00001708,CUST00001363,Permanent,722 Johal Path,Near Bus Stand,FARIDABAD,HARYANA,121014,India,True,2020-02-24,
ADDR00001709,CUST00001364,Mailing,H.No. 337 Amble Nagar,,PRAYAGRAJ,UTTAR PRADESH,212307,India,True,2003-08-01,
ADDR00001710,CUST00001364,Home,42/34 Jayaraman Nagar,Near Metro Station,MEDINIPUR EAST,WEST BENGAL,721637,India,False,2018-08-05,2024-06-26
ADDR00001711,CUST00001365,Office,H.No. 433 Hegde Ganj,Suite 7,BELAGAVI,KARNATAKA,591122,India,True,2025-01-06,
ADDR00001712,CUST00001366,Permanent,H.No. 883 Mand Circle,Apartment 374,RAISEN,MADHYA PRADESH,464551,India,True,2021-12-23,
ADDR00001713,CUST00001367,Office,12 Sur Path,Flat 254,SIVAGANGA,TAMIL NADU,630102,India,True,2023-11-03,
ADDR00001714,CUST00001368,Permanent,04/737 Viswanathan Zila,Flat 117,SURYAPET,TELANGANA,508233,India,True,2021-06-13,
ADDR00001715,CUST00001369,Mailing,17/696 Babu Circle,Flat 220,TUTICORIN,TAMIL NADU,628617,India,True,2024-01-15,
ADDR00001716,CUST00001370,Home,H.No. 55 Mittal Road,Flat 242,BALLIA,UTTAR PRADESH,221713,India,True,2020-06-12,
ADDR00001717,CUST00001371,Mailing,21/578 Sheth Ganj,,CHARAIDEO,ASSAM,785693,India,True,2026-06-05,
ADDR00001718,CUST00001372,Office,26/405 Dhillon Ganj,,CHENNAI,TAMIL NADU,600125,India,True,2025-07-26,
ADDR00001719,CUST00001373,Home,39 Vig Marg,Near Bus Stand,VIJAYAPURA,KARNATAKA,586128,India,True,2024-09-19,
ADDR00001720,CUST00001374,Permanent,H.No. 93 Deo Road,Opposite City Mall,HYDERABAD,TELANGANA,500012,India,True,2020-01-26,
ADDR00001721,CUST00001374,Mailing,903 Shan,,SANGAREDDY,TELANGANA,502295,India,False,2020-01-06,2024-09-28
ADDR00001722,CUST00001375,Office,83/315 Khanna Nagar,Opposite City Mall,KORAPUT,ODISHA,763001,India,True,2026-07-08,
ADDR00001723,CUST00001376,Home,H.No. 985 Salvi,Opposite City Mall,UNA,HIMACHAL PRADESH,177211,India,True,2020-09-26,
ADDR00001724,CUST00001376,Permanent,H.No. 025 Randhawa Nagar,Opposite City Mall,KOLLAM,KERALA,691005,India,False,2023-10-22,2025-05-07
ADDR00001725,CUST00001377,Home,86 Rau Nagar,Flat 271,Ranipet,TAMIL NADU,631005,India,True,2020-01-15,
ADDR00001726,CUST00001378,Permanent,476 Chander Chowk,,MANDI,HIMACHAL PRADESH,175024,India,True,2021-03-16,
ADDR00001727,CUST00001379,Office,H.No. 99 Sangha Circle,,NALANDA,BIHAR,801302,India,True,2025-11-03,
ADDR00001728,CUST00001380,Mailing,895 Chakraborty,,DAKSHINA KANNADA,KARNATAKA,574202,India,True,2014-04-26,
ADDR00001729,CUST00001381,Office,H.No. 385 Mukherjee Street,Opposite City Mall,HAMIRPUR,UTTAR PRADESH,210502,India,True,2026-07-03,
ADDR00001730,CUST00001382,Office,62 Chauhan Street,Flat 231,CHAMPHAI,MIZORAM,796320,India,True,1983-04-11,
ADDR00001731,CUST00001383,Home,H.No. 96 Sathe Ganj,,BALAGHAT,MADHYA PRADESH,481335,India,True,2026-03-04,
ADDR00001732,CUST00001383,Office,63/99 Nayar Road,Suite 12,SUNDARGARH,ODISHA,754217,India,False,2026-02-20,2026-03-31
ADDR00001733,CUST00001384,Permanent,H.No. 03 Pall Circle,Near Metro Station,GUNTUR,ANDHRA PRADESH,522314,India,True,2021-06-28,
ADDR00001734,CUST00001384,Permanent,56 Issac Path,Opposite City Mall,NADIA,WEST BENGAL,741315,India,False,2016-10-16,2021-08-28
ADDR00001735,CUST00001385,Office,08 Kalla Chowk,Near Bus Stand,ALWAR,RAJASTHAN,301416,India,True,2018-01-21,
ADDR00001736,CUST00001385,Home,102 Jani Chowk,,BIRBHUM,WEST BENGAL,731224,India,False,2017-04-28,2018-03-26
ADDR00001737,CUST00001386,Mailing,63/256 Jayaraman Chowk,Apartment 478,SPSR NELLORE,ANDHRA PRADESH,524411,India,True,2025-08-14,
ADDR00001738,CUST00001386,Mailing,234 Seth Circle,Suite 9,Ranipet,TAMIL NADU,632531,India,False,2026-05-05,2026-07-12
ADDR00001739,CUST00001387,Permanent,39/16 Ahluwalia Marg,Near Bus Stand,GORAKHPUR,UTTAR PRADESH,273213,India,True,2004-11-30,
ADDR00001740,CUST00001388,Home,H.No. 910 Anne,Near Metro Station,PRAKASAM,ANDHRA PRADESH,523135,India,True,2025-11-23,
ADDR00001741,CUST00001389,Office,86/60 Johal Chowk,Floor 16,DEOGHAR,JHARKHAND,814113,India,True,2020-03-27,
ADDR00001742,CUST00001389,Office,H.No. 47 Hora Circle,Opposite City Mall,THE NILGIRIS,TAMIL NADU,643211,India,False,2017-09-19,2024-09-30
ADDR00001743,CUST00001390,Home,85 Patil,Flat 266,PURULIA,WEST BENGAL,723145,India,True,2026-03-14,
ADDR00001744,CUST00001391,Office,H.No. 17 Bhardwaj Marg,Opposite City Mall,SANGAREDDY,TELANGANA,502300,India,True,2025-08-01,
ADDR00001745,CUST00001391,Office,37/16 Pau Road,,KATHUA,JAMMU AND KASHMIR,184101,India,False,2025-06-19,2025-07-07
ADDR00001746,CUST00001392,Mailing,10/45 Koshy Chowk,Opposite City Mall,YAVATMAL,MAHARASHTRA,445109,India,True,2024-05-29,
ADDR00001747,CUST00001393,Permanent,H.No. 66 Mital,Near Metro Station,MOGA,PUNJAB,142043,India,True,2024-10-07,
ADDR00001748,CUST00001394,Mailing,33 Sastry Circle,Floor 12,PANCHKULA,HARYANA,134104,India,True,2021-02-21,
ADDR00001749,CUST00001395,Office,H.No. 528 Balan,Near Bus Stand,BALLARI,KARNATAKA,583211,India,True,2023-08-04,
ADDR00001750,CUST00001396,Office,H.No. 66 Chahal Path,Floor 10,THIRUVANANTHAPURAM,KERALA,695317,India,True,2016-09-17,
ADDR00001751,CUST00001397,Home,784 Savant Chowk,Suite 30,KENDRAPARA,ODISHA,755004,India,True,2024-07-29,
ADDR00001752,CUST00001398,Home,88/83 Mahal Chowk,,JHABUA,MADHYA PRADESH,457772,India,True,1996-07-03,
ADDR00001753,CUST00001398,Mailing,H.No. 09 Trivedi Marg,Near Bus Stand,BHADRAK,ODISHA,756144,India,False,2007-01-18,2016-01-12
ADDR00001754,CUST00001399,Home,38/06 Naik Street,,UDAIPUR,RAJASTHAN,313802,India,True,2023-10-19,
ADDR00001755,CUST00001400,Office,308 Ramakrishnan,,EAST SINGHBUM,JHARKHAND,831001,India,True,2024-05-08,
ADDR00001756,CUST00001401,Home,92 Kapadia Road,Opposite City Mall,GUNTUR,ANDHRA PRADESH,522257,India,True,2020-11-13,
ADDR00001757,CUST00001401,Mailing,H.No. 48 Narayan Marg,Near Bus Stand,ARVALLI,GUJARAT,383315,India,False,2021-03-03,2023-02-22
ADDR00001758,CUST00001402,Permanent,H.No. 215 Balay Marg,Suite 12,SIVAGANGA,TAMIL NADU,630303,India,True,2026-07-02,
ADDR00001759,CUST00001403,Mailing,71/08 Bath Circle,Floor 3,NASHIK,MAHARASHTRA,423202,India,True,2024-04-20,
ADDR00001760,CUST00001403,Permanent,H.No. 69 Raj Road,,KHORDHA,ODISHA,751005,India,False,2024-02-01,2025-06-27
ADDR00001761,CUST00001404,Home,H.No. 490 Sood Ganj,Apartment 228,Kasganj,UTTAR PRADESH,207123,India,True,2022-10-29,
ADDR00001762,CUST00001405,Permanent,H.No. 74 Sani Chowk,Opposite City Mall,ALAPPUZHA,KERALA,688004,India,True,2017-10-16,
ADDR00001763,CUST00001406,Home,H.No. 161 Goel Street,Flat 290,KACHCHH,GUJARAT,370015,India,True,2024-12-21,
