employee_id,branch_id,first_name,last_name,designation,department,hire_date,salary,employee_status,created_at,updated_at,source_system
EMP00000190,BR00000035,Faqid,Kibe,Assistant Manager,Finance,2010-01-09,907890.54,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000191,BR00000009,Charvi,Dara,Associate,Human Resources,2025-10-24,481521.38,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000192,BR00000039,Benjamin,Palan,Senior Associate,Finance,2024-09-06,753971.39,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000193,BR00000001,Priya,Prabhakar,Senior Associate,Retail Banking,2008-11-25,818172.9,Resigned,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000194,BR00000016,Yashawini,Om,Officer,Compliance,2006-12-27,837412.76,Terminated,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000195,BR00000017,Osha,Suri,Associate,Technology,2010-02-23,561824.64,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000196,BR00000044,Rachita,Pathak,Associate,Technology,2022-03-14,368372.68,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000197,BR00000019,Michael,Saran,Officer,Corporate Banking,2012-07-19,737857.48,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000198,BR00000023,Anamika,Yohannan,Senior Associate,Finance,2023-01-03,714271.32,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000199,BR00000044,Udyati,Sarin,Associate,Customer Service,2015-09-09,501356.7,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000200,BR00000014,Ekantika,Korpal,Officer,Customer Service,2009-07-04,916251.97,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000201,BR00000032,Arya,Seshadri,Senior Associate,Risk,2014-11-08,724144.07,Suspended,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000202,BR00000042,Ucchal,Raghavan,Senior Associate,Corporate Banking,2018-01-01,693764.5,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000203,BR00000027,Ayush,Talwar,Associate,Operations,2017-08-13,521705.26,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000204,BR00000033,Qabil,Sura,Associate,Corporate Banking,2013-10-10,373307.53,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000205,BR00000037,Isha,Kuruvilla,Officer,Operations,2018-02-19,866911.22,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000206,BR00000024,Ati,Majumdar,Senior Associate,Finance,2025-06-20,801003.98,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000207,BR00000029,Advaith,Varughese,Manager,Human Resources,2013-01-21,1920855.29,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000208,BR00000014,Frederick,Khurana,Senior Manager,Compliance,2020-05-20,2527469.28,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000209,BR00000031,Vrinda,Khosla,Associate,Technology,2022-10-03,406061.22,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000210,BR00000016,Vritti,Sem,Assistant Manager,Finance,2007-02-22,957442.66,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000211,BR00000033,Girik,Menon,Associate,Human Resources,2014-02-04,561288.79,Terminated,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000212,BR00000005,Nidhi,Kohli,Assistant Manager,Customer Service,2016-12-22,913126.92,Retired,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000213,BR00000046,Jyoti,Solanki,Assistant Manager,Compliance,2025-05-22,914476.59,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000214,BR00000027,Hemangini,Sandal,Assistant Manager,Finance,2025-04-13,1075511.71,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000215,BR00000022,Ganga,Pandey,Associate,Human Resources,2021-12-29,367396.36,Active,2026-07-23 01:49:24.034512,,Enterprise System
EMP00000216,BR00000003,Anika,Mohan,Senior Manager,Corporate Banking,2015-02-10,3119167.64,Active,2026-07-23 01:49:24.035513,,Enterprise System
EMP00000217,BR00000030,Vihaan,Dara,Senior Associate,Finance,2013-02-09,647222.78,Active,2026-07-23 01:49:24.035513,,Enterprise System
EMP00000218,BR00000033,Diya,Dar,Associate,Corporate Banking,2024-10-15,570835.55,Active,2026-07-23 01:49:24.035513,,Enterprise System
EMP00000219,BR00000002,Qasim,Handa,Assistant Manager,Retail Banking,2013-12-02,1236984.36,Active,2026-07-23 01:49:24.035513,,Enterprise System
EMP00000220,BR00000027,Veda,Malhotra,Officer,Technology,2024-05-28,882122.8,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000221,BR00000047,Barkha,Chaudhry,Associate,Customer Service,2013-02-28,378454.38,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000222,BR00000044,Chaman,Karan,Associate,Technology,2018-11-01,481733.53,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000223,BR00000031,Praneel,Mittal,Associate,Retail Banking,2007-01-14,351921.77,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000224,BR00000018,Jonathan,Mahal,Associate,Operations,2008-02-08,541040.22,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000225,BR00000016,Chatura,Master,Associate,Technology,2010-11-08,536753.53,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000226,BR00000006,Vritti,Chauhan,Senior Associate,Risk,2006-12-22,750078.7,Suspended,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000227,BR00000024,Bhavani,Singh,Assistant Manager,Corporate Banking,2022-11-05,1098535.59,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000228,BR00000011,Ridhi,Oak,Senior Associate,Technology,2012-10-30,876348.73,Suspended,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000229,BR00000018,Charan,Krishnan,Senior Associate,Human Resources,2022-10-24,812849.69,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000230,BR00000043,Ishaan,Bhattacharyya,Associate,Retail Banking,2020-03-10,591549.92,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000231,BR00000041,Vyanjana,Borah,Manager,Technology,2026-03-10,1899215.55,Retired,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000232,BR00000022,Chatresh,Doshi,Associate,Corporate Banking,2011-08-20,410829.12,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000233,BR00000019,Daksha,Chada,Senior Associate,Human Resources,2015-01-01,861157.32,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000234,BR00000013,Jagat,Saha,Associate,Operations,2014-03-27,369094.84,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000235,BR00000040,Lajita,Seshadri,Senior Associate,Risk,2021-08-14,871776.82,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000236,BR00000047,Chameli,Sanghvi,Officer,Operations,2016-12-12,770880.65,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000237,BR00000030,Darpan,Chaudhary,Associate,Operations,2013-08-17,540053.82,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000238,BR00000041,Siddharth,Lalla,Associate,Technology,2009-04-26,465988.27,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000239,BR00000018,Naksh,Khatri,Senior Associate,Finance,2012-06-21,859274.06,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000240,BR00000009,Falan,Dugar,Associate,Corporate Banking,2006-08-25,467230.27,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000241,BR00000025,Nilima,Seshadri,Assistant Manager,Retail Banking,2022-07-18,1075971.11,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000242,BR00000038,Bishakha,Bali,Senior Associate,Retail Banking,2014-06-07,617067.02,Suspended,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000243,BR00000022,Bhavya,Mandal,Associate,Corporate Banking,2022-01-02,503752.1,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000244,BR00000021,Ekavir,Kaur,Senior Associate,Customer Service,2015-07-23,886269.44,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000245,BR00000043,Rudra,Sandal,Associate,Risk,2010-06-18,430381.69,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000246,BR00000046,Umang,Dixit,Associate,Retail Banking,2015-08-06,462630.78,On Leave,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000247,BR00000005,Lucky,Bora,Assistant Manager,Corporate Banking,2008-08-02,1152274.5,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000248,BR00000050,Noah,Mohanty,Associate,Technology,2025-12-03,597746.51,Active,2026-07-23 01:49:24.036587,,Enterprise System
EMP00000249,BR00000015,Bhavya,Sarna,Officer,Finance,2010-10-15,811855.59,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000250,BR00000012,Upadhriti,Modi,Senior Associate,Finance,2020-04-02,803669.32,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000251,BR00000014,Anita,Tella,Officer,Finance,2024-12-05,719773.56,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000252,BR00000007,Wakeeta,Sarma,Officer,Compliance,2009-04-17,775598.74,Suspended,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000253,BR00000013,Balveer,Sankaran,Senior Manager,Operations,2017-07-10,2500043.05,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000254,BR00000047,Zashil,Bal,Associate,Finance,2009-08-30,427557.93,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000255,BR00000025,Veer,Bail,Officer,Operations,2015-09-23,878512.37,Retired,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000256,BR00000001,Banjeet,Gill,Associate,Human Resources,2022-07-26,510873.32,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000257,BR00000028,Zilmil,Sathe,Associate,Customer Service,2016-01-08,373363.24,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000258,BR00000010,Pratyush,Sarin,Senior Associate,Retail Banking,2023-04-15,708779.3,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000259,BR00000001,Gavin,Singhal,Associate,Technology,2018-05-25,398001.31,Terminated,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000260,BR00000016,Nilima,Nath,Associate,Compliance,2017-06-24,561107.1,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000261,BR00000001,Henry,Dyal,Assistant Manager,Customer Service,2017-10-11,918873.75,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000262,BR00000033,Nisha,Tandon,Assistant Manager,Operations,2016-05-12,1198623.22,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000263,BR00000042,Nandini,Bansal,Associate,Operations,2022-01-12,530295.75,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000264,BR00000043,Gaurang,Murty,Senior Associate,Risk,2015-02-22,890876.58,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000265,BR00000002,Ekiya,D’Alia,Assistant Manager,Technology,2020-04-22,1017001.47,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000266,BR00000019,Yoshita,Agarwal,Senior Manager,Technology,2025-01-07,3355961.51,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000267,BR00000003,Turvi,Sachdev,Officer,Technology,2008-05-26,838503.99,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000268,BR00000005,Raghav,Vasa,Senior Associate,Customer Service,2018-11-13,725598.25,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000269,BR00000010,Wishi,Sathe,Associate,Operations,2008-04-24,568250.48,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000270,BR00000042,Samar,Loke,Senior Associate,Finance,2025-03-30,766362.22,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000271,BR00000007,Karan,Mani,Assistant Manager,Corporate Banking,2021-06-18,1042531.51,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000272,BR00000006,Vedhika,Dara,Associate,Customer Service,2007-07-16,386837.16,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000273,BR00000002,Wriddhish,Dutt,Manager,Risk,2017-02-16,1890021.95,Resigned,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000274,BR00000049,Akshay,Reddy,Manager,Human Resources,2009-09-23,1431954.13,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000275,BR00000031,Umang,Comar,Associate,Corporate Banking,2022-04-04,443728.17,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000276,BR00000023,Jacob,Dube,Manager,Finance,2023-07-07,1874828.38,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000277,BR00000001,Bishakha,Upadhyay,Associate,Technology,2015-11-11,524018.0,Active,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000278,BR00000008,Ojasvi,Subramanian,Officer,Technology,2022-08-16,884604.48,Resigned,2026-07-23 01:49:24.037618,,Enterprise System
EMP00000279,BR00000025,Yagnesh,Shan,Associate,Risk,2025-04-24,558740.77,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000280,BR00000042,Maanav,Rajagopal,Officer,Customer Service,2013-01-15,826976.43,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000281,BR00000025,Yashoda,Deshpande,Associate,Corporate Banking,2008-12-06,361937.36,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000282,BR00000009,Anya,Sachdeva,Assistant Manager,Technology,2018-02-13,931403.58,Suspended,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000283,BR00000006,Yashica,Loke,Senior Associate,Customer Service,2006-08-23,604930.61,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000284,BR00000034,Barkha,Misra,Associate,Operations,2026-04-16,422818.0,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000285,BR00000029,Vrishti,Dixit,Senior Associate,Human Resources,2021-10-01,656194.17,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000286,BR00000021,Veda,Pai,Senior Associate,Finance,2017-11-13,620303.8,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000287,BR00000040,Krishna,Shah,Senior Associate,Customer Service,2017-07-03,766245.59,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000288,BR00000046,Ranbir,Khare,Senior Associate,Human Resources,2026-01-05,894311.83,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000289,BR00000048,Leela,Kaur,Associate,Corporate Banking,2020-07-13,436200.62,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000290,BR00000033,Caleb,Nadkarni,Officer,Finance,2022-08-25,740022.88,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000291,BR00000017,Lakshmi,Raju,Associate,Operations,2011-09-25,557595.91,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000292,BR00000032,Warhi,Bansal,Senior Manager,Technology,2010-11-07,2947603.77,On Leave,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000293,BR00000029,Yadavi,Narula,Associate,Technology,2009-12-21,359245.95,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000294,BR00000007,Ria,Chaudhry,Assistant Manager,Retail Banking,2024-06-14,1057797.91,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000295,BR00000025,Tanmayi,Aurora,Senior Associate,Customer Service,2011-06-18,742019.93,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000296,BR00000047,Nimrat,Dubey,Officer,Compliance,2009-02-06,807092.25,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000297,BR00000003,Upasna,Lanka,Assistant Manager,Finance,2018-01-28,1036608.3,On Leave,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000298,BR00000011,Mitali,Buch,Senior Associate,Human Resources,2017-09-26,822992.31,Resigned,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000299,BR00000021,Lajita,Nadig,Senior Associate,Operations,2023-02-28,748860.97,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000300,BR00000030,Balendra,Biswas,Manager,Customer Service,2014-07-18,1560032.42,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000301,BR00000036,Bhavna,Karan,Senior Associate,Human Resources,2009-08-19,780735.99,On Leave,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000302,BR00000005,Radha,Chaudhari,Senior Associate,Finance,2009-12-23,630779.37,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000303,BR00000049,Sachi,Ganesan,Associate,Technology,2016-09-29,500655.41,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000304,BR00000020,Ayush,Batra,Officer,Finance,2017-08-05,834138.9,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000305,BR00000050,Daksh,Memon,Manager,Human Resources,2018-10-02,1564733.22,Terminated,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000306,BR00000035,Kavya,Sankar,Manager,Corporate Banking,2011-07-06,1802710.33,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000307,BR00000026,Yash,Wali,Senior Associate,Operations,2020-07-29,885836.82,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000308,BR00000038,Pranit,Garde,Officer,Technology,2012-07-06,710439.69,Active,2026-07-23 01:49:24.038614,,Enterprise System
EMP00000309,BR00000027,Farhan,Raja,Assistant Manager,Finance,2014-10-01,1081075.29,Retired,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000310,BR00000022,Widisha,Dhar,Associate,Operations,2014-06-16,519765.51,Retired,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000311,BR00000036,Triya,Kumar,Senior Associate,Corporate Banking,2022-03-12,772176.53,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000312,BR00000024,Aadhya,Andra,Senior Associate,Compliance,2022-05-21,674883.5,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000313,BR00000035,Bhavna,Dugar,Officer,Technology,2009-01-25,855323.58,Retired,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000314,BR00000003,Riya,Pai,Associate,Compliance,2016-09-25,526009.45,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000315,BR00000006,Panini,Krishna,Officer,Technology,2022-02-06,760053.5,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000316,BR00000019,Chasmum,Issac,Associate,Operations,2019-08-24,574669.76,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000317,BR00000023,Vasudha,Chhabra,Associate,Finance,2014-08-17,516959.95,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000318,BR00000041,Lakshmi,Parmer,Senior Associate,Compliance,2026-02-11,867399.5,Suspended,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000319,BR00000009,Chakrika,Merchant,Officer,Operations,2007-04-21,938108.92,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000320,BR00000034,Meghana,Maharaj,Associate,Risk,2006-10-31,548016.42,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000321,BR00000038,Chandran,Taneja,Senior Associate,Finance,2016-04-17,766206.43,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000322,BR00000006,Victor,Pandey,Assistant Manager,Customer Service,2014-01-03,964885.61,Resigned,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000323,BR00000012,Ranveer,Krishna,Associate,Human Resources,2011-03-18,599898.76,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000324,BR00000017,Gunbir,Baral,Senior Associate,Human Resources,2017-01-25,847001.82,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000325,BR00000018,Ridhi,Bandi,Senior Manager,Corporate Banking,2026-04-11,2674961.74,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000326,BR00000029,Janya,Deep,Associate,Customer Service,2009-08-16,509948.48,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000327,BR00000017,Chakrika,Narain,Senior Manager,Human Resources,2020-09-10,2754295.68,Suspended,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000328,BR00000013,Parth,Iyer,Assistant Manager,Customer Service,2011-01-20,976507.73,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000329,BR00000036,Jasmit,Wali,Associate,Risk,2023-08-19,436505.77,Retired,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000330,BR00000028,Anjali,Gala,Manager,Corporate Banking,2015-04-20,1550363.19,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000331,BR00000039,Vasatika,Merchant,Senior Associate,Operations,2018-01-30,787506.71,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000332,BR00000045,Ishwar,Sidhu,Associate,Operations,2009-02-12,497952.11,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000333,BR00000037,Lohit,Kara,Associate,Finance,2020-01-29,560632.5,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000334,BR00000046,Jasmit,Chana,Assistant Manager,Retail Banking,2019-12-25,940611.43,Retired,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000335,BR00000026,Akshay,Lalla,Assistant Manager,Compliance,2024-10-24,1225564.99,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000336,BR00000024,Jatin,Sha,Senior Associate,Retail Banking,2019-02-05,749411.42,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000337,BR00000038,Adweta,Raj,Associate,Compliance,2019-03-13,470736.2,On Leave,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000338,BR00000048,Hritik,Kaur,Officer,Compliance,2022-08-07,836063.24,Active,2026-07-23 01:49:24.039612,,Enterprise System
EMP00000339,BR00000012,Aryan,Narang,Associate,Human Resources,2014-02-02,471062.78,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000340,BR00000037,Dev,Shetty,Officer,Finance,2016-11-02,958445.52,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000341,BR00000032,Nilima,Dada,Senior Manager,Finance,2011-04-25,3463061.19,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000342,BR00000037,Chakradev,Barad,Senior Associate,Customer Service,2016-11-29,631855.18,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000343,BR00000008,Waida,D’Alia,Associate,Technology,2009-11-11,411979.72,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000344,BR00000032,Wahab,Yogi,Associate,Human Resources,2011-03-04,566040.96,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000345,BR00000040,Lipika,Setty,Senior Manager,Operations,2019-03-07,3220216.77,Retired,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000346,BR00000034,Oni,Dubey,Officer,Risk,2020-09-03,928936.41,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000347,BR00000037,Hardik,Suri,Senior Associate,Technology,2020-06-10,863722.7,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000348,BR00000026,Ati,Bali,Associate,Human Resources,2019-03-01,476361.12,Terminated,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000349,BR00000033,Teerth,Sawhney,Associate,Finance,2021-09-08,362164.53,Active,2026-07-23 01:49:24.040613,,Enterprise System
EMP00000350,BR00000043,Warinder,Patil,Senior Associate,Technology,2009-12-08,685724.51,Active,2026-07-23 01:49:24.040613,,Enterprise System
