alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00003458,TR00460511,17,Location Mismatch,Open,2025-07-01 02:08:01,,,,2026-08-03 12:23:25.806052,,Fraud Detection System
ALR00003459,TR00452177,13,Card Not Present,Resolved,2024-04-27 18:45:21,Gaurika Deol,EMP00000447,2024-04-29,2026-08-03 12:23:25.807044,,Fraud Detection System
ALR00003460,TR00464274,95,Velocity Check Failed,Open,2026-04-30 11:02:49,,,,2026-08-03 12:23:25.807044,,Fraud Detection System
ALR00003461,TR00466948,26,High Transaction Amount,False Positive,2023-09-18 03:25:16,Jagat Bath,EMP00000427,2023-10-07,2026-08-03 12:23:25.808047,,Fraud Detection System
ALR00003462,TR00455175,57,Multiple Failed Attempts,Resolved,2026-03-16 12:43:56,David Vaidya,EMP00000430,2026-03-22,2026-08-03 12:23:25.808047,,Fraud Detection System
ALR00003463,TR00458909,46,Location Mismatch,Resolved,2023-10-02 19:27:01,Bhavya Ranganathan,EMP00000412,2023-10-09,2026-08-03 12:23:25.809638,,Fraud Detection System
ALR00003464,TR00469851,9,Blacklisted Merchant,Under Investigation,2025-07-17 15:26:02,Kalpit Balan,EMP00000409,,2026-08-03 12:23:25.810645,,Fraud Detection System
ALR00003465,TR00454580,52,Card Not Present,Open,2026-01-08 23:07:45,,,,2026-08-03 12:23:25.810645,,Fraud Detection System
ALR00003466,TR00450131,89,Multiple Failed Attempts,False Positive,2020-12-13 17:48:56,Vincent Johal,EMP00000421,2021-01-08,2026-08-03 12:23:25.811728,,Fraud Detection System
ALR00003467,TR00463260,70,Multiple Failed Attempts,False Positive,2024-04-30 05:08:15,David Vaidya,EMP00000430,2024-05-27,2026-08-03 12:23:25.812644,,Fraud Detection System
ALR00003468,TR00459160,11,Location Mismatch,False Positive,2018-12-28 16:10:57,Gaurika Deol,EMP00000447,2019-01-03,2026-08-03 12:23:25.813734,,Fraud Detection System
ALR00003469,TR00458529,90,Location Mismatch,Resolved,2021-05-22 01:39:03,Vincent Johal,EMP00000421,2021-06-16,2026-08-03 12:23:25.813734,,Fraud Detection System
ALR00003470,TR00454962,5,Velocity Check Failed,Resolved,2016-07-30 17:29:29,Gaurika Deol,EMP00000447,2016-07-31,2026-08-03 12:23:25.814734,,Fraud Detection System
ALR00003471,TR00462061,96,Location Mismatch,Open,2025-01-24 01:10:38,,,,2026-08-03 12:23:25.815732,,Fraud Detection System
ALR00003472,TR00467983,49,Multiple Failed Attempts,Resolved,2025-11-20 13:53:01,Tanish Vohra,EMP00000396,2025-11-22,2026-08-03 12:23:25.815732,,Fraud Detection System
ALR00003473,TR00465587,34,Blacklisted Merchant,Closed,2025-11-07 12:40:51,Vincent Johal,EMP00000421,2025-11-08,2026-08-03 12:23:25.816731,,Fraud Detection System
ALR00003474,TR00457136,83,Unusual Spending Pattern,Closed,2025-09-19 18:01:00,Tanish Vohra,EMP00000396,2025-10-12,2026-08-03 12:23:25.817731,,Fraud Detection System
ALR00003475,TR00453839,74,Unusual Spending Pattern,Under Investigation,2024-09-16 07:41:27,Jagat Bath,EMP00000427,,2026-08-03 12:23:25.817731,,Fraud Detection System
ALR00003476,TR00459415,16,High Transaction Amount,Resolved,2021-06-16 01:25:35,Tanish Vohra,EMP00000396,2021-06-28,2026-08-03 12:23:25.819325,,Fraud Detection System
ALR00003477,TR00468678,77,Velocity Check Failed,Open,2024-05-01 02:22:16,,,,2026-08-03 12:23:25.819325,,Fraud Detection System
ALR00003478,TR00460944,1,Multiple Failed Attempts,Open,2016-11-29 18:19:20,,,,2026-08-03 12:23:25.819325,,Fraud Detection System
ALR00003479,TR00461281,39,Location Mismatch,Resolved,2021-06-06 17:15:31,David Vaidya,EMP00000430,2021-06-11,2026-08-03 12:23:25.820427,,Fraud Detection System
ALR00003480,TR00461886,76,Multiple Failed Attempts,Resolved,2020-03-06 13:47:51,Geetika Kumer,EMP00000388,2020-03-30,2026-08-03 12:23:25.821418,,Fraud Detection System
ALR00003481,TR00468105,15,Unusual Spending Pattern,Open,2025-12-24 00:02:48,,,,2026-08-03 12:23:25.821418,,Fraud Detection System
ALR00003482,TR00469766,15,Multiple Failed Attempts,Resolved,2015-08-08 16:19:19,Tanish Vohra,EMP00000396,2015-08-14,2026-08-03 12:23:25.822418,,Fraud Detection System
ALR00003483,TR00454479,42,Card Not Present,Under Investigation,2025-09-25 11:34:20,Vincent Johal,EMP00000421,,2026-08-03 12:23:25.823417,,Fraud Detection System
ALR00003484,TR00464650,40,Card Not Present,Resolved,2026-01-15 06:56:36,Gaurika Deol,EMP00000447,2026-01-17,2026-08-03 12:23:25.824420,,Fraud Detection System
ALR00003485,TR00463918,32,High Transaction Amount,Resolved,2023-03-24 22:37:38,Shivansh Bhagat,EMP00000390,2023-04-05,2026-08-03 12:23:25.824420,,Fraud Detection System
ALR00003486,TR00459276,10,Velocity Check Failed,Closed,2022-03-12 11:15:41,David Vaidya,EMP00000430,2022-03-19,2026-08-03 12:23:25.825417,,Fraud Detection System
ALR00003487,TR00463742,71,Card Not Present,Under Investigation,2013-10-22 13:38:35,David Vaidya,EMP00000430,,2026-08-03 12:23:25.826420,,Fraud Detection System
ALR00003488,TR00452219,80,Multiple Failed Attempts,False Positive,2021-06-24 09:39:44,David Vaidya,EMP00000430,2021-07-22,2026-08-03 12:23:25.827041,,Fraud Detection System
ALR00003489,TR00459268,34,Unusual Spending Pattern,Resolved,2022-07-17 01:29:06,Kalpit Balan,EMP00000409,2022-08-13,2026-08-03 12:23:25.828138,,Fraud Detection System
ALR00003490,TR00452452,93,Location Mismatch,Open,2025-09-17 12:41:43,,,,2026-08-03 12:23:25.829133,,Fraud Detection System
ALR00003491,TR00450511,3,Unusual Spending Pattern,Resolved,2025-07-29 11:35:17,Sathvik Grover,EMP00000460,2025-08-03,2026-08-03 12:23:25.829736,,Fraud Detection System
ALR00003492,TR00462103,86,Card Not Present,Resolved,2019-04-22 11:28:58,Shivansh Bhagat,EMP00000390,2019-05-11,2026-08-03 12:23:25.829736,,Fraud Detection System
ALR00003493,TR00469407,90,Unusual Spending Pattern,Open,2024-04-04 16:16:46,,,,2026-08-03 12:23:25.830850,,Fraud Detection System
ALR00003494,TR00459502,70,Blacklisted Merchant,Resolved,2019-12-27 23:23:21,Jagat Bath,EMP00000427,2020-01-07,2026-08-03 12:23:25.831833,,Fraud Detection System
ALR00003495,TR00462689,87,Location Mismatch,Under Investigation,2019-02-24 21:05:14,Abhimanyu Bal,EMP00000443,,2026-08-03 12:23:25.831833,,Fraud Detection System
ALR00003496,TR00461160,38,Unusual Spending Pattern,Under Investigation,2018-02-02 23:09:28,Bhavya Ranganathan,EMP00000412,,2026-08-03 12:23:25.832838,,Fraud Detection System
ALR00003497,TR00454607,26,Velocity Check Failed,Resolved,2016-08-10 21:08:17,Geetika Kumer,EMP00000388,2016-08-20,2026-08-03 12:23:25.833837,,Fraud Detection System
ALR00003498,TR00456020,6,Blacklisted Merchant,False Positive,2023-03-16 02:55:00,Vincent Johal,EMP00000421,2023-04-13,2026-08-03 12:23:25.834851,,Fraud Detection System
ALR00003499,TR00462022,50,Location Mismatch,Resolved,2025-03-15 04:29:52,Jagat Bath,EMP00000427,2025-03-20,2026-08-03 12:23:25.834851,,Fraud Detection System
ALR00003500,TR00461027,23,Multiple Failed Attempts,Under Investigation,2024-03-21 18:14:13,Kalpit Balan,EMP00000409,,2026-08-03 12:23:25.835837,,Fraud Detection System
ALR00003501,TR00450973,74,Unusual Spending Pattern,Resolved,2025-12-10 11:08:56,Shivansh Bhagat,EMP00000390,2025-12-25,2026-08-03 12:23:25.836833,,Fraud Detection System
ALR00003502,TR00459647,13,Unusual Spending Pattern,Under Investigation,2020-07-16 02:18:26,Gaurika Deol,EMP00000447,,2026-08-03 12:23:25.837833,,Fraud Detection System
ALR00003503,TR00460581,46,Multiple Failed Attempts,Under Investigation,2020-10-24 07:50:55,David Vaidya,EMP00000430,,2026-08-03 12:23:25.837833,,Fraud Detection System
ALR00003504,TR00463202,29,Card Not Present,Resolved,2021-09-06 14:56:47,Kalpit Balan,EMP00000409,2021-09-12,2026-08-03 12:23:25.837833,,Fraud Detection System
ALR00003505,TR00452377,24,Multiple Failed Attempts,Under Investigation,2024-02-19 01:10:55,Jagat Bath,EMP00000427,,2026-08-03 12:23:25.839438,,Fraud Detection System
ALR00003506,TR00467849,60,Multiple Failed Attempts,Under Investigation,2013-05-12 19:09:18,Gaurika Deol,EMP00000447,,2026-08-03 12:23:25.840537,,Fraud Detection System
ALR00003507,TR00460511,62,Unusual Spending Pattern,Closed,2025-07-01 01:05:01,Abhimanyu Bal,EMP00000443,2025-07-27,2026-08-03 12:23:25.841539,,Fraud Detection System
ALR00003508,TR00465013,48,Location Mismatch,Resolved,2026-04-11 15:45:19,Abhimanyu Bal,EMP00000443,2026-04-17,2026-08-03 12:23:25.841539,,Fraud Detection System
ALR00003509,TR00464594,35,Card Not Present,Resolved,2022-11-17 14:36:55,Tanish Vohra,EMP00000396,2022-12-14,2026-08-03 12:23:25.842531,,Fraud Detection System
ALR00003510,TR00455560,73,Multiple Failed Attempts,Resolved,2025-03-06 23:30:37,Vincent Johal,EMP00000421,2025-03-11,2026-08-03 12:23:25.843533,,Fraud Detection System
ALR00003511,TR00453828,21,Location Mismatch,Closed,2021-06-22 06:14:40,Gaurika Deol,EMP00000447,2021-07-03,2026-08-03 12:23:25.844450,,Fraud Detection System
ALR00003512,TR00455756,34,Multiple Failed Attempts,Resolved,2026-06-12 10:54:44,Kalpit Balan,EMP00000409,2026-07-02,2026-08-03 12:23:25.845528,,Fraud Detection System
ALR00003513,TR00464886,1,Unusual Spending Pattern,Open,2025-07-21 20:25:22,,,,2026-08-03 12:23:25.845528,,Fraud Detection System
ALR00003514,TR00454831,23,High Transaction Amount,Resolved,2015-01-28 17:27:13,Vincent Johal,EMP00000421,2015-02-16,2026-08-03 12:23:25.846527,,Fraud Detection System
ALR00003515,TR00468884,25,Blacklisted Merchant,Open,2026-07-28 15:48:19,,,,2026-08-03 12:23:25.846527,,Fraud Detection System
ALR00003516,TR00462984,100,Blacklisted Merchant,Under Investigation,2022-03-21 00:38:18,Sathvik Grover,EMP00000460,,2026-08-03 12:23:25.847532,,Fraud Detection System
ALR00003517,TR00462198,10,Velocity Check Failed,Resolved,2009-09-19 04:14:29,Jagat Bath,EMP00000427,2009-09-24,2026-08-03 12:23:25.848536,,Fraud Detection System
ALR00003518,TR00457924,100,Blacklisted Merchant,Resolved,2026-06-20 18:03:28,Gaurika Deol,EMP00000447,2026-06-29,2026-08-03 12:23:25.849539,,Fraud Detection System
ALR00003519,TR00459417,16,Multiple Failed Attempts,Closed,2012-10-18 22:55:58,Tanish Vohra,EMP00000396,2012-10-29,2026-08-03 12:23:25.850129,,Fraud Detection System
ALR00003520,TR00465277,35,Velocity Check Failed,Resolved,2025-08-31 08:34:42,Vincent Johal,EMP00000421,2025-09-13,2026-08-03 12:23:25.851221,,Fraud Detection System
ALR00003521,TR00459546,65,Blacklisted Merchant,Resolved,2024-02-25 17:43:45,Shivansh Bhagat,EMP00000390,2024-03-01,2026-08-03 12:23:25.851221,,Fraud Detection System
ALR00003522,TR00467055,12,Blacklisted Merchant,False Positive,2021-08-21 07:59:41,Tanish Vohra,EMP00000396,2021-09-19,2026-08-03 12:23:25.852226,,Fraud Detection System
ALR00003523,TR00469550,55,Blacklisted Merchant,Resolved,2025-09-10 18:53:41,Tanish Vohra,EMP00000396,2025-09-13,2026-08-03 12:23:25.853227,,Fraud Detection System
ALR00003524,TR00460902,55,Card Not Present,False Positive,2026-06-26 03:47:13,Abhimanyu Bal,EMP00000443,2026-07-05,2026-08-03 12:23:25.854238,,Fraud Detection System
ALR00003525,TR00466856,3,Velocity Check Failed,Resolved,2026-07-16 08:44:37,David Vaidya,EMP00000430,2026-07-18,2026-08-03 12:23:25.854238,,Fraud Detection System
ALR00003526,TR00453421,40,Blacklisted Merchant,Closed,2022-10-12 05:14:41,Jagat Bath,EMP00000427,2022-10-14,2026-08-03 12:23:25.855227,,Fraud Detection System
ALR00003527,TR00452931,69,Velocity Check Failed,Resolved,2026-07-19 05:16:39,Abhimanyu Bal,EMP00000443,2026-07-29,2026-08-03 12:23:25.856224,,Fraud Detection System
ALR00003528,TR00457324,56,Blacklisted Merchant,Resolved,2026-05-20 19:20:45,Vincent Johal,EMP00000421,2026-06-15,2026-08-03 12:23:25.857230,,Fraud Detection System
ALR00003529,TR00468076,50,High Transaction Amount,False Positive,2026-06-10 02:55:23,Gaurika Deol,EMP00000447,2026-06-23,2026-08-03 12:23:25.857230,,Fraud Detection System
ALR00003530,TR00451449,41,Card Not Present,False Positive,2020-03-05 10:33:17,Jagat Bath,EMP00000427,2020-04-03,2026-08-03 12:23:25.858220,,Fraud Detection System
ALR00003531,TR00455687,91,Velocity Check Failed,Open,2023-06-21 00:27:45,,,,2026-08-03 12:23:25.859228,,Fraud Detection System
ALR00003532,TR00467432,30,High Transaction Amount,Resolved,2013-06-11 11:07:27,Vincent Johal,EMP00000421,2013-06-17,2026-08-03 12:23:25.859825,,Fraud Detection System
ALR00003533,TR00453856,47,Velocity Check Failed,Closed,2025-06-24 17:27:57,David Vaidya,EMP00000430,2025-07-21,2026-08-03 12:23:25.860897,,Fraud Detection System
ALR00003534,TR00452222,3,High Transaction Amount,Open,2013-02-02 23:50:02,,,,2026-08-03 12:23:25.860897,,Fraud Detection System
ALR00003535,TR00455251,33,Location Mismatch,Under Investigation,2026-02-20 02:01:25,Bhavya Ranganathan,EMP00000412,,2026-08-03 12:23:25.861919,,Fraud Detection System
ALR00003536,TR00456710,1,Location Mismatch,Under Investigation,2021-02-07 13:30:54,Kalpit Balan,EMP00000409,,2026-08-03 12:23:25.862920,,Fraud Detection System
ALR00003537,TR00460195,76,Velocity Check Failed,Resolved,2025-02-27 21:53:37,Kalpit Balan,EMP00000409,2025-03-25,2026-08-03 12:23:25.862920,,Fraud Detection System
ALR00003538,TR00460729,48,Blacklisted Merchant,Resolved,2021-11-22 00:11:59,Geetika Kumer,EMP00000388,2021-12-10,2026-08-03 12:23:25.863921,,Fraud Detection System
ALR00003539,TR00457295,30,Unusual Spending Pattern,False Positive,2023-08-05 07:41:29,Shivansh Bhagat,EMP00000390,2023-08-24,2026-08-03 12:23:25.864920,,Fraud Detection System
ALR00003540,TR00469127,61,Velocity Check Failed,Under Investigation,2023-10-30 03:24:35,Abhimanyu Bal,EMP00000443,,2026-08-03 12:23:25.865922,,Fraud Detection System
ALR00003541,TR00464003,55,Unusual Spending Pattern,Open,2011-03-13 20:14:05,,,,2026-08-03 12:23:25.865922,,Fraud Detection System
ALR00003542,TR00465868,69,Location Mismatch,Under Investigation,2019-05-29 15:58:02,Gaurika Deol,EMP00000447,,2026-08-03 12:23:25.866919,,Fraud Detection System
ALR00003543,TR00464886,19,Blacklisted Merchant,Closed,2025-07-21 19:21:22,Gaurika Deol,EMP00000447,2025-08-01,2026-08-03 12:23:25.867923,,Fraud Detection System
ALR00003544,TR00460604,47,High Transaction Amount,Resolved,2018-03-06 17:36:12,Kalpit Balan,EMP00000409,2018-03-09,2026-08-03 12:23:25.867923,,Fraud Detection System
ALR00003545,TR00464980,22,High Transaction Amount,Resolved,2017-09-13 21:40:59,Tanish Vohra,EMP00000396,2017-10-07,2026-08-03 12:23:25.867923,,Fraud Detection System
ALR00003546,TR00465279,24,Velocity Check Failed,Resolved,2025-02-10 09:53:08,Abhimanyu Bal,EMP00000443,2025-03-03,2026-08-03 12:23:25.869527,,Fraud Detection System
ALR00003547,TR00468428,79,Unusual Spending Pattern,Under Investigation,2023-10-31 06:13:08,Sathvik Grover,EMP00000460,,2026-08-03 12:23:25.870626,,Fraud Detection System
ALR00003548,TR00465753,8,Blacklisted Merchant,Resolved,2022-11-15 09:19:06,Tanish Vohra,EMP00000396,2022-11-30,2026-08-03 12:23:25.871636,,Fraud Detection System
ALR00003549,TR00464324,15,Card Not Present,Open,2025-10-14 04:29:21,,,,2026-08-03 12:23:25.871636,,Fraud Detection System
ALR00003550,TR00469596,63,High Transaction Amount,Resolved,2026-07-11 11:45:27,Shivansh Bhagat,EMP00000390,2026-07-29,2026-08-03 12:23:25.872620,,Fraud Detection System
