employee_id,branch_id,first_name,last_name,designation,department,hire_date,salary,employee_status,created_at,updated_at,source_system
EMP00000190,BR00000035,Faqid,Kibe,Assistant Manager,Finance,2010-01-20,907890.54,Active,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000191,BR00000009,Charvi,Dara,Associate,Human Resources,2025-11-04,481521.38,Active,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000192,BR00000039,Benjamin,Palan,Senior Associate,Finance,2024-09-17,753971.39,Active,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000193,BR00000001,Priya,Prabhakar,Senior Associate,Retail Banking,2008-12-06,818172.9,Resigned,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000194,BR00000016,Yashawini,Om,Officer,Compliance,2007-01-07,837412.76,Terminated,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000195,BR00000017,Osha,Suri,Associate,Technology,2010-03-06,561824.64,Active,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000196,BR00000044,Rachita,Pathak,Associate,Technology,2022-03-25,368372.68,Active,2026-08-03 11:19:26.811089,,Enterprise System
EMP00000197,BR00000019,Michael,Saran,Officer,Corporate Banking,2012-07-30,737857.48,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000198,BR00000023,Anamika,Yohannan,Senior Associate,Finance,2023-01-14,714271.32,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000199,BR00000044,Udyati,Sarin,Associate,Customer Service,2015-09-20,501356.7,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000200,BR00000014,Ekantika,Korpal,Officer,Customer Service,2009-07-15,916251.97,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000201,BR00000032,Arya,Seshadri,Senior Associate,Risk,2014-11-19,724144.07,Suspended,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000202,BR00000042,Ucchal,Raghavan,Senior Associate,Corporate Banking,2018-01-12,693764.5,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000203,BR00000027,Ayush,Talwar,Associate,Operations,2017-08-24,521705.26,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000204,BR00000033,Qabil,Sura,Associate,Corporate Banking,2013-10-21,373307.53,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000205,BR00000037,Isha,Kuruvilla,Officer,Operations,2018-03-02,866911.22,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000206,BR00000024,Ati,Majumdar,Senior Associate,Finance,2025-07-01,801003.98,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000207,BR00000029,Advaith,Varughese,Manager,Human Resources,2013-02-01,1920855.29,Active,2026-08-03 11:19:26.812376,,Enterprise System
EMP00000208,BR00000014,Frederick,Khurana,Senior Manager,Compliance,2020-05-31,2527469.28,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000209,BR00000031,Vrinda,Khosla,Associate,Technology,2022-10-14,406061.22,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000210,BR00000016,Vritti,Sem,Assistant Manager,Finance,2007-03-05,957442.66,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000211,BR00000033,Girik,Menon,Associate,Human Resources,2014-02-15,561288.79,Terminated,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000212,BR00000005,Nidhi,Kohli,Assistant Manager,Customer Service,2017-01-02,913126.92,Retired,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000213,BR00000046,Jyoti,Solanki,Assistant Manager,Compliance,2025-06-02,914476.59,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000214,BR00000027,Hemangini,Sandal,Assistant Manager,Finance,2025-04-24,1075511.71,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000215,BR00000022,Ganga,Pandey,Associate,Human Resources,2022-01-09,367396.36,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000216,BR00000003,Anika,Mohan,Senior Manager,Corporate Banking,2015-02-21,3119167.64,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000217,BR00000030,Vihaan,Dara,Senior Associate,Finance,2013-02-20,647222.78,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000218,BR00000033,Diya,Dar,Associate,Corporate Banking,2024-10-26,570835.55,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000219,BR00000002,Qasim,Handa,Assistant Manager,Retail Banking,2013-12-13,1236984.36,Active,2026-08-03 11:19:26.813390,,Enterprise System
EMP00000220,BR00000027,Veda,Malhotra,Officer,Technology,2024-06-08,882122.8,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000221,BR00000047,Barkha,Chaudhry,Associate,Customer Service,2013-03-11,378454.38,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000222,BR00000044,Chaman,Karan,Associate,Technology,2018-11-12,481733.53,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000223,BR00000031,Praneel,Mittal,Associate,Retail Banking,2007-01-25,351921.77,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000224,BR00000018,Jonathan,Mahal,Associate,Operations,2008-02-19,541040.22,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000225,BR00000016,Chatura,Master,Associate,Technology,2010-11-19,536753.53,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000226,BR00000006,Vritti,Chauhan,Senior Associate,Risk,2007-01-02,750078.7,Suspended,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000227,BR00000024,Bhavani,Singh,Assistant Manager,Corporate Banking,2022-11-16,1098535.59,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000228,BR00000011,Ridhi,Oak,Senior Associate,Technology,2012-11-10,876348.73,Suspended,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000229,BR00000018,Charan,Krishnan,Senior Associate,Human Resources,2022-11-04,812849.69,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000230,BR00000043,Ishaan,Bhattacharyya,Associate,Retail Banking,2020-03-21,591549.92,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000231,BR00000041,Vyanjana,Borah,Manager,Technology,2026-03-21,1899215.55,Retired,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000232,BR00000022,Chatresh,Doshi,Associate,Corporate Banking,2011-08-31,410829.12,Active,2026-08-03 11:19:26.814381,,Enterprise System
EMP00000233,BR00000019,Daksha,Chada,Senior Associate,Human Resources,2015-01-12,861157.32,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000234,BR00000013,Jagat,Saha,Associate,Operations,2014-04-07,369094.84,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000235,BR00000040,Lajita,Seshadri,Senior Associate,Risk,2021-08-25,871776.82,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000236,BR00000047,Chameli,Sanghvi,Officer,Operations,2016-12-23,770880.65,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000237,BR00000030,Darpan,Chaudhary,Associate,Operations,2013-08-28,540053.82,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000238,BR00000041,Siddharth,Lalla,Associate,Technology,2009-05-07,465988.27,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000239,BR00000018,Naksh,Khatri,Senior Associate,Finance,2012-07-02,859274.06,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000240,BR00000009,Falan,Dugar,Associate,Corporate Banking,2006-09-05,467230.27,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000241,BR00000025,Nilima,Seshadri,Assistant Manager,Retail Banking,2022-07-29,1075971.11,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000242,BR00000038,Bishakha,Bali,Senior Associate,Retail Banking,2014-06-18,617067.02,Suspended,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000243,BR00000022,Bhavya,Mandal,Associate,Corporate Banking,2022-01-13,503752.1,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000244,BR00000021,Ekavir,Kaur,Senior Associate,Customer Service,2015-08-03,886269.44,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000245,BR00000043,Rudra,Sandal,Associate,Risk,2010-06-29,430381.69,Active,2026-08-03 11:19:26.815386,,Enterprise System
EMP00000246,BR00000046,Umang,Dixit,Associate,Retail Banking,2015-08-17,462630.78,On Leave,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000247,BR00000005,Lucky,Bora,Assistant Manager,Corporate Banking,2008-08-13,1152274.5,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000248,BR00000050,Noah,Mohanty,Associate,Technology,2025-12-14,597746.51,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000249,BR00000015,Bhavya,Sarna,Officer,Finance,2010-10-26,811855.59,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000250,BR00000012,Upadhriti,Modi,Senior Associate,Finance,2020-04-13,803669.32,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000251,BR00000014,Anita,Tella,Officer,Finance,2024-12-16,719773.56,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000252,BR00000007,Wakeeta,Sarma,Officer,Compliance,2009-04-28,775598.74,Suspended,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000253,BR00000013,Balveer,Sankaran,Senior Manager,Operations,2017-07-21,2500043.05,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000254,BR00000047,Zashil,Bal,Associate,Finance,2009-09-10,427557.93,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000255,BR00000025,Veer,Bail,Officer,Operations,2015-10-04,878512.37,Retired,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000256,BR00000001,Banjeet,Gill,Associate,Human Resources,2022-08-06,510873.32,Active,2026-08-03 11:19:26.816386,,Enterprise System
EMP00000257,BR00000028,Zilmil,Sathe,Associate,Customer Service,2016-01-19,373363.24,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000258,BR00000010,Pratyush,Sarin,Senior Associate,Retail Banking,2023-04-26,708779.3,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000259,BR00000001,Gavin,Singhal,Associate,Technology,2018-06-05,398001.31,Terminated,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000260,BR00000016,Nilima,Nath,Associate,Compliance,2017-07-05,561107.1,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000261,BR00000001,Henry,Dyal,Assistant Manager,Customer Service,2017-10-22,918873.75,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000262,BR00000033,Nisha,Tandon,Assistant Manager,Operations,2016-05-23,1198623.22,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000263,BR00000042,Nandini,Bansal,Associate,Operations,2022-01-23,530295.75,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000264,BR00000043,Gaurang,Murty,Senior Associate,Risk,2015-03-05,890876.58,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000265,BR00000002,Ekiya,D’Alia,Assistant Manager,Technology,2020-05-03,1017001.47,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000266,BR00000019,Yoshita,Agarwal,Senior Manager,Technology,2025-01-18,3355961.51,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000267,BR00000003,Turvi,Sachdev,Officer,Technology,2008-06-06,838503.99,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000268,BR00000005,Raghav,Vasa,Senior Associate,Customer Service,2018-11-24,725598.25,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000269,BR00000010,Wishi,Sathe,Associate,Operations,2008-05-05,568250.48,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000270,BR00000042,Samar,Loke,Senior Associate,Finance,2025-04-10,766362.22,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000271,BR00000007,Karan,Mani,Assistant Manager,Corporate Banking,2021-06-29,1042531.51,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000272,BR00000006,Vedhika,Dara,Associate,Customer Service,2007-07-27,386837.16,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000273,BR00000002,Wriddhish,Dutt,Manager,Risk,2017-02-27,1890021.95,Resigned,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000274,BR00000049,Akshay,Reddy,Manager,Human Resources,2009-10-04,1431954.13,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000275,BR00000031,Umang,Comar,Associate,Corporate Banking,2022-04-15,443728.17,Active,2026-08-03 11:19:26.817438,,Enterprise System
EMP00000276,BR00000023,Jacob,Dube,Manager,Finance,2023-07-18,1874828.38,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000277,BR00000001,Bishakha,Upadhyay,Associate,Technology,2015-11-22,524018.0,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000278,BR00000008,Ojasvi,Subramanian,Officer,Technology,2022-08-27,884604.48,Resigned,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000279,BR00000025,Yagnesh,Shan,Associate,Risk,2025-05-05,558740.77,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000280,BR00000042,Maanav,Rajagopal,Officer,Customer Service,2013-01-26,826976.43,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000281,BR00000025,Yashoda,Deshpande,Associate,Corporate Banking,2008-12-17,361937.36,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000282,BR00000009,Anya,Sachdeva,Assistant Manager,Technology,2018-02-24,931403.58,Suspended,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000283,BR00000006,Yashica,Loke,Senior Associate,Customer Service,2006-09-03,604930.61,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000284,BR00000034,Barkha,Misra,Associate,Operations,2026-04-27,422818.0,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000285,BR00000029,Vrishti,Dixit,Senior Associate,Human Resources,2021-10-12,656194.17,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000286,BR00000021,Veda,Pai,Senior Associate,Finance,2017-11-24,620303.8,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000287,BR00000040,Krishna,Shah,Senior Associate,Customer Service,2017-07-14,766245.59,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000288,BR00000046,Ranbir,Khare,Senior Associate,Human Resources,2026-01-16,894311.83,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000289,BR00000048,Leela,Kaur,Associate,Corporate Banking,2020-07-24,436200.62,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000290,BR00000033,Caleb,Nadkarni,Officer,Finance,2022-09-05,740022.88,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000291,BR00000017,Lakshmi,Raju,Associate,Operations,2011-10-06,557595.91,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000292,BR00000032,Warhi,Bansal,Senior Manager,Technology,2010-11-18,2947603.77,On Leave,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000293,BR00000029,Yadavi,Narula,Associate,Technology,2010-01-01,359245.95,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000294,BR00000007,Ria,Chaudhry,Assistant Manager,Retail Banking,2024-06-25,1057797.91,Active,2026-08-03 11:19:26.818449,,Enterprise System
EMP00000295,BR00000025,Tanmayi,Aurora,Senior Associate,Customer Service,2011-06-29,742019.93,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000296,BR00000047,Nimrat,Dubey,Officer,Compliance,2009-02-17,807092.25,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000297,BR00000003,Upasna,Lanka,Assistant Manager,Finance,2018-02-08,1036608.3,On Leave,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000298,BR00000011,Mitali,Buch,Senior Associate,Human Resources,2017-10-07,822992.31,Resigned,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000299,BR00000021,Lajita,Nadig,Senior Associate,Operations,2023-03-11,748860.97,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000300,BR00000030,Balendra,Biswas,Manager,Customer Service,2014-07-29,1560032.42,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000301,BR00000036,Bhavna,Karan,Senior Associate,Human Resources,2009-08-30,780735.99,On Leave,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000302,BR00000005,Radha,Chaudhari,Senior Associate,Finance,2010-01-03,630779.37,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000303,BR00000049,Sachi,Ganesan,Associate,Technology,2016-10-10,500655.41,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000304,BR00000020,Ayush,Batra,Officer,Finance,2017-08-16,834138.9,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000305,BR00000050,Daksh,Memon,Manager,Human Resources,2018-10-13,1564733.22,Terminated,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000306,BR00000035,Kavya,Sankar,Manager,Corporate Banking,2011-07-17,1802710.33,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000307,BR00000026,Yash,Wali,Senior Associate,Operations,2020-08-09,885836.82,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000308,BR00000038,Pranit,Garde,Officer,Technology,2012-07-17,710439.69,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000309,BR00000027,Farhan,Raja,Assistant Manager,Finance,2014-10-12,1081075.29,Retired,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000310,BR00000022,Widisha,Dhar,Associate,Operations,2014-06-27,519765.51,Retired,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000311,BR00000036,Triya,Kumar,Senior Associate,Corporate Banking,2022-03-23,772176.53,Active,2026-08-03 11:19:26.819452,,Enterprise System
EMP00000312,BR00000024,Aadhya,Andra,Senior Associate,Compliance,2022-06-01,674883.5,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000313,BR00000035,Bhavna,Dugar,Officer,Technology,2009-02-05,855323.58,Retired,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000314,BR00000003,Riya,Pai,Associate,Compliance,2016-10-06,526009.45,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000315,BR00000006,Panini,Krishna,Officer,Technology,2022-02-17,760053.5,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000316,BR00000019,Chasmum,Issac,Associate,Operations,2019-09-04,574669.76,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000317,BR00000023,Vasudha,Chhabra,Associate,Finance,2014-08-28,516959.95,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000318,BR00000041,Lakshmi,Parmer,Senior Associate,Compliance,2026-02-22,867399.5,Suspended,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000319,BR00000009,Chakrika,Merchant,Officer,Operations,2007-05-02,938108.92,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000320,BR00000034,Meghana,Maharaj,Associate,Risk,2006-11-11,548016.42,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000321,BR00000038,Chandran,Taneja,Senior Associate,Finance,2016-04-28,766206.43,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000322,BR00000006,Victor,Pandey,Assistant Manager,Customer Service,2014-01-14,964885.61,Resigned,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000323,BR00000012,Ranveer,Krishna,Associate,Human Resources,2011-03-29,599898.76,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000324,BR00000017,Gunbir,Baral,Senior Associate,Human Resources,2017-02-05,847001.82,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000325,BR00000018,Ridhi,Bandi,Senior Manager,Corporate Banking,2026-04-22,2674961.74,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000326,BR00000029,Janya,Deep,Associate,Customer Service,2009-08-27,509948.48,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000327,BR00000017,Chakrika,Narain,Senior Manager,Human Resources,2020-09-21,2754295.68,Suspended,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000328,BR00000013,Parth,Iyer,Assistant Manager,Customer Service,2011-01-31,976507.73,Active,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000329,BR00000036,Jasmit,Wali,Associate,Risk,2023-08-30,436505.77,Retired,2026-08-03 11:19:26.820448,,Enterprise System
EMP00000330,BR00000028,Anjali,Gala,Manager,Corporate Banking,2015-05-01,1550363.19,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000331,BR00000039,Vasatika,Merchant,Senior Associate,Operations,2018-02-10,787506.71,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000332,BR00000045,Ishwar,Sidhu,Associate,Operations,2009-02-23,497952.11,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000333,BR00000037,Lohit,Kara,Associate,Finance,2020-02-09,560632.5,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000334,BR00000046,Jasmit,Chana,Assistant Manager,Retail Banking,2020-01-05,940611.43,Retired,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000335,BR00000026,Akshay,Lalla,Assistant Manager,Compliance,2024-11-04,1225564.99,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000336,BR00000024,Jatin,Sha,Senior Associate,Retail Banking,2019-02-16,749411.42,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000337,BR00000038,Adweta,Raj,Associate,Compliance,2019-03-24,470736.2,On Leave,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000338,BR00000048,Hritik,Kaur,Officer,Compliance,2022-08-18,836063.24,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000339,BR00000012,Aryan,Narang,Associate,Human Resources,2014-02-13,471062.78,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000340,BR00000037,Dev,Shetty,Officer,Finance,2016-11-13,958445.52,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000341,BR00000032,Nilima,Dada,Senior Manager,Finance,2011-05-06,3463061.19,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000342,BR00000037,Chakradev,Barad,Senior Associate,Customer Service,2016-12-10,631855.18,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000343,BR00000008,Waida,D’Alia,Associate,Technology,2009-11-22,411979.72,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000344,BR00000032,Wahab,Yogi,Associate,Human Resources,2011-03-15,566040.96,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000345,BR00000040,Lipika,Setty,Senior Manager,Operations,2019-03-18,3220216.77,Retired,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000346,BR00000034,Oni,Dubey,Officer,Risk,2020-09-14,928936.41,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000347,BR00000037,Hardik,Suri,Senior Associate,Technology,2020-06-21,863722.7,Active,2026-08-03 11:19:26.821451,,Enterprise System
EMP00000348,BR00000026,Ati,Bali,Associate,Human Resources,2019-03-12,476361.12,Terminated,2026-08-03 11:19:26.822447,,Enterprise System
EMP00000349,BR00000033,Teerth,Sawhney,Associate,Finance,2021-09-19,362164.53,Active,2026-08-03 11:19:26.822447,,Enterprise System
EMP00000350,BR00000043,Warinder,Patil,Senior Associate,Technology,2009-12-19,685724.51,Active,2026-08-03 11:19:26.822447,,Enterprise System
