customer_id,first_name,last_name,dob,gender,email,phone,occupation,annual_income,customer_since,risk_rating,customer_status,created_at,updated_at,source_system
CUST00000751,Aahana,Chokshi,1994-08-11,Male,aahana.chokshi855@yahoo.com,+919938977615,Art therapist,300000.0,2012-08-13,High,Blocked,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000752,Libni,Sarma,1995-06-10,Female,libni.sarma545@hotmail.com,+919635920053,Dietitian,300000.0,2020-07-25,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000753,Odika,Tailor,2005-08-04,Female,odika.tailor572@hotmail.com,+919995714702,Make,300000.0,2025-03-10,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000754,Keya,Chaudhuri,2001-12-27,Prefer Not to Say,keya.chaudhuri905@gmail.com,+919734212413,Technical brewer,800000.0,2024-01-20,Medium,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000755,Umang,Gaba,1976-04-18,Female,umang.gaba547@hotmail.com,+919452299387,Analytical chemist,500000.0,1996-10-16,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000756,Chaitaly,Bahri,1967-04-11,Non-Binary,chaitaly.bahri423@hotmail.com,+919491659860,Civil Service fast streamer,5000000.0,2003-01-12,Low,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000757,Ethan,Oommen,1957-02-28,Prefer Not to Say,ethan.oommen785@yahoo.com,+919470720566,"Designer, multimedia",500000.0,2000-09-12,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000758,Falan,Chander,1968-08-01,Male,falan.chander292@gmail.com,+919128130896,Airline pilot,500000.0,2019-06-03,High,Closed,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000759,Raagini,Gala,1986-11-30,Non-Binary,raagini.gala228@outlook.com,+919412912708,"Designer, graphic",300000.0,2019-09-04,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000760,Chatresh,Chaudhuri,1968-02-13,Non-Binary,chatresh.chaudhuri942@outlook.com,+919915064880,Energy manager,3500000.0,2000-02-03,Low,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000761,Nimrat,Zachariah,1963-08-22,Non-Binary,nimrat.zachariah376@outlook.com,+919644392465,Herbalist,300000.0,2026-07-31,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000762,Chameli,Khanna,1952-02-12,Prefer Not to Say,chameli.khanna583@outlook.com,+919953579429,"Nurse, learning disability",300000.0,1973-06-24,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000763,Vritti,Dube,1949-04-18,Male,vritti.dube610@yahoo.com,+919887347488,"Accountant, chartered certified",300000.0,1991-11-02,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000764,Prisha,Chahal,1965-08-19,Non-Binary,prisha.chahal357@hotmail.com,+919326178675,Tourism officer,1200000.0,2026-02-26,Medium,Dormant,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000765,Varsha,Iyengar,1952-03-09,Male,varsha.iyengar650@hotmail.com,+919850907334,"Engineer, maintenance",300000.0,1971-12-04,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000766,Onkar,Manne,1951-03-01,Female,onkar.manne335@outlook.com,+919716780654,Commercial art gallery manager,300000.0,2001-05-17,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000767,Darika,Rao,1977-08-20,Prefer Not to Say,darika.rao771@gmail.com,+919667973424,Geochemist,5000000.0,2012-04-06,Low,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000768,Gavin,Ram,1958-03-03,Female,gavin.ram345@gmail.com,+919286697457,Museum/gallery curator,500000.0,2001-05-27,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000769,Kala,Grover,1975-12-03,Non-Binary,kala.grover88@hotmail.com,+919168316409,General practice doctor,500000.0,1995-06-05,High,Active,2026-08-03 11:18:57.424910,2026-08-03 11:18:57.424910,Enterprise System
CUST00000770,Ria,Shroff,1963-07-06,Female,ria.shroff493@outlook.com,+919263058791,Geophysical data processor,300000.0,1996-11-22,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000771,David,Dora,1996-10-10,Female,david.dora249@gmail.com,+919567722445,Chief Strategy Officer,300000.0,2026-02-12,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000772,Frederick,Padmanabhan,2000-08-01,Male,frederick.padmanabhan116@hotmail.com,+919359025393,Patent attorney,2000000.0,2023-03-06,Low,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000773,Utkarsh,Bhat,2002-10-21,Male,utkarsh.bhat789@yahoo.com,+919756938140,"Scientist, research (medical)",300000.0,2024-01-31,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000774,Omya,Wason,1992-05-05,Prefer Not to Say,omya.wason639@outlook.com,+919216023362,Public relations officer,5000000.0,2025-01-28,Low,Blocked,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000775,Warinder,Soni,1965-12-04,Non-Binary,warinder.soni160@gmail.com,+919917319968,Nutritional therapist,300000.0,1989-04-14,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000776,Bakhshi,Thakkar,1984-06-16,Female,bakhshi.thakkar890@yahoo.com,+919856073103,"Teacher, music",800000.0,2020-01-11,Medium,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000777,Manan,Dara,1997-02-11,Prefer Not to Say,manan.dara483@gmail.com,+919438052785,Early years teacher,300000.0,2022-09-28,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000778,Oliver,Kakar,2000-08-08,Non-Binary,oliver.kakar562@hotmail.com,+919028971329,Computer games developer,300000.0,2020-03-24,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000779,Brijesh,Sampath,1950-12-02,Prefer Not to Say,brijesh.sampath597@gmail.com,+919532859916,"Presenter, broadcasting",800000.0,2015-05-24,Medium,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000780,Saksham,Divan,2002-05-07,Non-Binary,saksham.divan55@hotmail.com,+919818938604,Further education lecturer,300000.0,2025-05-24,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000781,Ekaja,Bhavsar,1951-07-06,Non-Binary,ekaja.bhavsar886@gmail.com,+919849258091,"Surveyor, commercial/residential",300000.0,1995-11-28,High,Dormant,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000782,Mekhala,Nanda,2003-11-18,Female,mekhala.nanda390@gmail.com,+919475050252,"Scientist, product/process development",800000.0,2024-03-20,Medium,Dormant,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000783,Tara,Arora,1999-02-10,Female,tara.arora204@hotmail.com,+919112884132,Personnel officer,500000.0,2025-12-27,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000784,Isaiah,Sachdeva,1955-10-09,Non-Binary,isaiah.sachdeva342@hotmail.com,+919331072888,Tax adviser,2000000.0,1983-11-04,Low,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000785,Harish,Cherian,1983-11-17,Non-Binary,harish.cherian641@yahoo.com,+919677276832,Higher education lecturer,800000.0,2005-04-20,Medium,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000786,Hemangini,Roy,1963-07-25,Non-Binary,hemangini.roy900@hotmail.com,+919884482698,"Radiographer, diagnostic",300000.0,2007-08-13,High,Blocked,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000787,Urvashi,Barad,1957-04-22,Non-Binary,urvashi.barad919@hotmail.com,+919721783647,Operational researcher,300000.0,1994-01-13,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000788,Maanas,Ratti,1948-03-23,Female,maanas.ratti428@outlook.com,+919030501644,Learning disability nurse,500000.0,1993-02-22,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000789,Wazir,Bawa,1996-05-02,Non-Binary,wazir.bawa460@outlook.com,+919697573396,Geophysical data processor,300000.0,2022-05-28,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000790,Kashish,Bahri,1968-07-30,Female,kashish.bahri884@outlook.com,+919580303981,Insurance risk surveyor,500000.0,2007-03-10,High,Dormant,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000791,Avni,Swamy,2003-12-28,Female,avni.swamy672@outlook.com,+919419101846,Estate agent,500000.0,2022-10-24,High,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000792,Krish,Mital,1996-03-13,Male,krish.mital189@yahoo.com,+919713957187,IT sales professional,3500000.0,2021-09-21,Low,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000793,Amruta,Saha,1986-10-03,Prefer Not to Say,amruta.saha985@hotmail.com,+919569459055,Emergency planning/management officer,2000000.0,2007-10-12,Low,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000794,Riya,Kakar,2007-09-30,Non-Binary,riya.kakar156@outlook.com,+919927655789,Radio producer,1200000.0,2026-03-02,Medium,Active,2026-08-03 11:18:57.425940,2026-08-03 11:18:57.425940,Enterprise System
CUST00000795,Zaitra,Prakash,2001-06-16,Non-Binary,zaitra.prakash621@outlook.com,+919041163012,"Scientist, biomedical",1200000.0,2019-12-03,Medium,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000796,Nathan,Bhatti,1966-10-05,Male,nathan.bhatti705@hotmail.com,+919777420864,Operations geologist,300000.0,2019-03-27,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000797,Krishna,Viswanathan,2005-06-04,Non-Binary,krishna.viswanathan189@hotmail.com,+919273598657,Air cabin crew,500000.0,2025-10-30,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000798,Oscar,Hans,2005-02-21,Male,oscar.hans419@gmail.com,+919565437830,Barrister,300000.0,2023-12-25,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000799,Zaid,Bali,1976-08-25,Female,zaid.bali776@outlook.com,+919933767033,Media planner,800000.0,1996-05-10,Medium,Blocked,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000800,Rushil,Mahal,1970-08-27,Prefer Not to Say,rushil.mahal705@yahoo.com,+919243122766,Risk analyst,5000000.0,2020-03-25,Low,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000801,Mekhala,Dasgupta,1991-12-10,Prefer Not to Say,mekhala.dasgupta738@yahoo.com,+919392074794,Financial controller,1200000.0,2010-06-12,Medium,Blocked,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000802,Kashish,Suresh,1986-01-05,Male,kashish.suresh534@gmail.com,+919271324136,"Editor, film/video",500000.0,2019-03-06,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000803,Urvi,Palla,1969-01-05,Female,urvi.palla532@hotmail.com,+919884853354,Further education lecturer,300000.0,1998-02-16,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000804,Gautam,Mane,1947-06-16,Male,gautam.mane195@yahoo.com,+919263424009,Artist,1200000.0,1991-10-01,Medium,Dormant,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000805,Nicholas,Kala,2003-11-30,Non-Binary,nicholas.kala473@outlook.com,+919349516346,Equality and diversity officer,1200000.0,2023-10-13,Medium,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000806,Samuel,Luthra,1989-12-05,Female,samuel.luthra475@hotmail.com,+919977197151,Scientific laboratory technician,300000.0,2021-11-06,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000807,Anmol,Andra,1977-11-06,Female,anmol.andra403@hotmail.com,+919470516875,Early years teacher,1200000.0,2000-05-03,Medium,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000808,Abhiram,Kapur,1962-10-06,Female,abhiram.kapur904@hotmail.com,+919943565477,Industrial/product designer,500000.0,2022-02-23,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000809,Anvi,Sampath,2006-07-11,Female,anvi.sampath736@gmail.com,+919925322958,Magazine journalist,800000.0,2025-04-24,Medium,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000810,Tripti,Krishnan,1960-06-08,Male,tripti.krishnan537@hotmail.com,+919192150984,Immigration officer,800000.0,2010-03-07,Medium,Blocked,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000811,Mekhala,Chaudry,1946-02-01,Prefer Not to Say,mekhala.chaudry45@outlook.com,+919485898994,Minerals surveyor,500000.0,1998-11-18,High,Dormant,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000812,Barkha,Misra,1992-02-29,Female,barkha.misra890@outlook.com,+919716886777,Race relations officer,2000000.0,2011-12-27,Low,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000813,Devansh,Nayar,1964-05-27,Prefer Not to Say,devansh.nayar296@outlook.com,+919927659164,"Journalist, broadcasting",300000.0,2025-12-25,High,Blocked,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000814,Aradhana,Lal,1990-03-27,Non-Binary,aradhana.lal13@hotmail.com,+919276926628,Emergency planning/management officer,300000.0,2018-05-22,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000815,Mason,Varughese,1997-09-04,Prefer Not to Say,mason.varughese244@outlook.com,+919098512648,Barista,300000.0,2019-10-02,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000816,Netra,Nagarajan,1991-11-30,Male,netra.nagarajan616@gmail.com,+919683462947,Agricultural engineer,500000.0,2012-04-12,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000817,Widisha,Merchant,1963-03-30,Female,widisha.merchant51@outlook.com,+919717390556,Ophthalmologist,800000.0,2009-09-17,Medium,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000818,Lipika,Banik,1985-04-06,Male,lipika.banik684@yahoo.com,+919421771255,Energy manager,300000.0,2022-09-18,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000819,Hemal,Kapadia,1992-04-16,Female,hemal.kapadia166@yahoo.com,+919098707799,Publishing copy,500000.0,2019-05-17,High,Active,2026-08-03 11:18:57.426939,2026-08-03 11:18:57.426939,Enterprise System
CUST00000820,Jagrati,Tripathi,1966-01-06,Female,jagrati.tripathi990@hotmail.com,+919058343701,"Surveyor, insurance",500000.0,1995-07-28,High,Blocked,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000821,Pratyush,Memon,1952-03-24,Non-Binary,pratyush.memon331@yahoo.com,+919319082067,"Conservation officer, historic buildings",300000.0,2002-04-02,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000822,Aarna,Goswami,1991-11-04,Male,aarna.goswami300@hotmail.com,+919726377680,Legal executive,1200000.0,2025-02-17,Medium,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000823,Gaurav,Kapadia,1969-10-06,Prefer Not to Say,gaurav.kapadia538@outlook.com,+919692148463,Information systems manager,300000.0,2002-12-12,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000824,Osha,Narula,1970-11-18,Male,osha.narula496@yahoo.com,+919391717739,Textile designer,500000.0,2006-08-07,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000825,Chaitaly,Sheth,2003-07-07,Non-Binary,chaitaly.sheth950@outlook.com,+919085515502,"Psychotherapist, dance movement",300000.0,2022-07-02,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000826,Chatresh,Bobal,1977-09-21,Prefer Not to Say,chatresh.bobal505@outlook.com,+919041235369,"Engineer, broadcasting (operations)",800000.0,2025-12-21,Medium,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000827,Xiti,Dar,2004-08-14,Male,xiti.dar122@gmail.com,+919293947919,Museum/gallery curator,3500000.0,2025-07-02,Low,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000828,Chanchal,Sachdev,1949-04-07,Female,chanchal.sachdev819@hotmail.com,+919316105858,Dentist,800000.0,2026-07-07,Medium,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000829,Laksh,Iyer,1968-11-27,Female,laksh.iyer12@outlook.com,+919544147341,"Teacher, early years/pre",500000.0,2014-09-27,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000830,Tanvi,Dhar,1967-02-12,Non-Binary,tanvi.dhar786@gmail.com,+919954732472,Catering manager,300000.0,1997-05-17,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000831,Vinaya,Natarajan,1988-07-12,Male,vinaya.natarajan853@outlook.com,+919654360949,Intelligence analyst,800000.0,2012-07-13,Medium,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000832,Dalbir,Agrawal,1976-05-07,Prefer Not to Say,dalbir.agrawal939@hotmail.com,+919896657974,"Engineer, manufacturing systems",2000000.0,2003-08-23,Low,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000833,Om,Dutt,1978-11-26,Prefer Not to Say,om.dutt914@yahoo.com,+919265559839,Chartered management accountant,300000.0,2023-08-10,High,Blocked,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000834,Kai,Saraf,1988-09-11,Non-Binary,kai.saraf579@yahoo.com,+919181925331,Operations geologist,300000.0,2021-04-17,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000835,Pushti,Sood,1971-09-03,Non-Binary,pushti.sood819@yahoo.com,+919930039365,Applications developer,500000.0,1989-12-23,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000836,Ryan,Prakash,1946-07-18,Prefer Not to Say,ryan.prakash642@outlook.com,+919091294213,IT technical support officer,300000.0,2025-03-25,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000837,Rayaan,Badami,1991-08-22,Non-Binary,rayaan.badami723@yahoo.com,+919846439766,Fish farm manager,500000.0,2009-09-11,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000838,Upkaar,Padmanabhan,1966-10-29,Female,upkaar.padmanabhan381@hotmail.com,+919539009803,"Civil engineer, contracting",500000.0,1993-08-02,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000839,Leela,Thakur,1985-08-24,Non-Binary,leela.thakur804@gmail.com,+919622429114,Diplomatic Services operational officer,300000.0,2014-01-18,High,Active,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000840,Dhruv,Bath,1965-11-17,Prefer Not to Say,dhruv.bath927@outlook.com,+919655649583,"Programmer, applications",300000.0,2003-08-28,High,Blocked,2026-08-03 11:18:57.427939,2026-08-03 11:18:57.427939,Enterprise System
CUST00000841,Zinal,Viswanathan,1968-07-29,Non-Binary,zinal.viswanathan795@yahoo.com,+919723187101,Contractor,800000.0,2016-01-27,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000842,Hema,Suri,1970-01-13,Female,hema.suri211@gmail.com,+919262021209,"Development worker, international aid",3500000.0,2000-11-04,Low,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000843,Netra,Bahl,1961-02-17,Male,netra.bahl319@gmail.com,+919021687128,"Conservator, museum/gallery",500000.0,1994-05-20,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000844,Siddharth,Bains,1985-09-18,Male,siddharth.bains534@yahoo.com,+919887518768,"Doctor, general practice",2000000.0,2020-11-14,Low,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000845,Jatin,Peri,1993-12-23,Female,jatin.peri329@outlook.com,+919648462422,Applications developer,800000.0,2023-01-12,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000846,Keya,Kumer,1998-01-26,Prefer Not to Say,keya.kumer688@gmail.com,+919530041488,Youth worker,300000.0,2025-02-25,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000847,Chanakya,Bava,1990-08-20,Male,chanakya.bava212@yahoo.com,+919152746321,Advertising account planner,300000.0,2012-04-19,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000848,Chanakya,D’Alia,1973-12-13,Non-Binary,chanakya.d’alia588@outlook.com,+919719562056,Museum/gallery conservator,3500000.0,2022-03-04,Low,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000849,Jatin,Krishnan,1977-11-14,Prefer Not to Say,jatin.krishnan52@outlook.com,+919873181059,"Designer, ceramics/pottery",2000000.0,2019-09-27,Low,Dormant,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000850,Samesh,Andra,1966-01-29,Prefer Not to Say,samesh.andra56@gmail.com,+919362602177,Chiropractor,300000.0,2012-09-14,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000851,Zinal,Madan,1987-12-20,Prefer Not to Say,zinal.madan632@yahoo.com,+919554604858,"Copywriter, advertising",500000.0,2026-07-24,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000852,Omya,Cheema,1980-05-26,Male,omya.cheema998@hotmail.com,+919027689263,Waste management officer,800000.0,2022-11-04,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000853,Jacob,Mandal,1953-05-06,Prefer Not to Say,jacob.mandal100@hotmail.com,+919596492401,Claims inspector/assessor,1200000.0,2024-09-25,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000854,Widisha,Issac,1987-01-11,Female,widisha.issac971@outlook.com,+919792804565,General practice doctor,500000.0,2011-10-24,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000855,Saksham,Parmar,1993-06-16,Female,saksham.parmar717@yahoo.com,+919470838623,Hotel manager,500000.0,2018-06-01,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000856,Naveen,Baral,1982-11-21,Male,naveen.baral360@hotmail.com,+919232924595,"Engineer, maintenance (IT)",300000.0,2017-10-06,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000857,Vasana,Narayanan,1961-07-18,Female,vasana.narayanan521@gmail.com,+919324358786,"Administrator, Civil Service",300000.0,1979-09-20,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000858,Gaurav,Choudhry,2002-06-04,Non-Binary,gaurav.choudhry546@hotmail.com,+919389260394,"Research officer, political party",800000.0,2025-04-17,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000859,Manthan,Chana,1998-08-20,Female,manthan.chana998@hotmail.com,+919318866414,Cabin crew,800000.0,2025-04-29,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000860,Harrison,Kunda,1989-06-08,Prefer Not to Say,harrison.kunda804@hotmail.com,+919055929418,"Programmer, multimedia",1200000.0,2015-04-15,Medium,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000861,Chaman,Lalla,1977-03-07,Male,chaman.lalla758@hotmail.com,+919989478790,Chiropodist,300000.0,1996-11-14,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000862,Owen,Baral,2003-08-01,Male,owen.baral842@hotmail.com,+919751343854,Media buyer,300000.0,2024-01-15,High,Blocked,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000863,Dhriti,Sandhu,1995-11-05,Male,dhriti.sandhu702@hotmail.com,+919476343171,Chief of Staff,300000.0,2015-10-21,High,Active,2026-08-03 11:18:57.428928,2026-08-03 11:18:57.428928,Enterprise System
CUST00000864,Chakradev,Andra,2003-07-26,Female,chakradev.andra837@outlook.com,+919095380301,"Doctor, hospital",300000.0,2022-09-23,High,Active,2026-08-03 11:18:57.429926,2026-08-03 11:18:57.429926,Enterprise System
CUST00000865,Falguni,Parmar,2006-06-17,Female,falguni.parmar464@yahoo.com,+919392620697,Wellsite geologist,1200000.0,2026-04-22,Medium,Active,2026-08-03 11:18:57.429926,2026-08-03 11:18:57.429926,Enterprise System
CUST00000866,Amrita,Chander,1970-12-11,Non-Binary,amrita.chander307@yahoo.com,+919356206415,"Education officer, museum",300000.0,2012-04-02,High,Closed,2026-08-03 11:18:57.429926,2026-08-03 11:18:57.429926,Enterprise System
CUST00000867,Ishaan,Rattan,1972-10-28,Prefer Not to Say,ishaan.rattan868@outlook.com,+919518376603,Glass blower/designer,500000.0,2021-11-17,High,Active,2026-08-03 11:18:57.429926,2026-08-03 11:18:57.429926,Enterprise System
CUST00000868,Lekha,Sridhar,2000-01-08,Male,lekha.sridhar1@yahoo.com,+919947877483,Dietitian,500000.0,2025-03-07,High,Dormant,2026-08-03 11:18:57.429926,2026-08-03 11:18:57.429926,Enterprise System
