alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00003160,TR00402683,5,Location Mismatch,Open,2014-11-22 22:20:38,,,,2026-08-03 12:15:19.747552,,Fraud Detection System
ALR00003161,TR00348523,83,Location Mismatch,Open,2026-07-29 06:55:37,,,,2026-08-03 12:15:19.747552,,Fraud Detection System
ALR00003162,TR00381216,13,Location Mismatch,Resolved,2021-04-26 13:27:23,Oni Naidu,EMP00000363,2021-05-23,2026-08-03 12:15:19.748555,,Fraud Detection System
ALR00003163,TR00287005,70,Multiple Failed Attempts,False Positive,2025-07-15 03:59:16,Orinder Sani,EMP00000359,2025-07-15,2026-08-03 12:15:19.750089,,Fraud Detection System
ALR00003164,TR00260751,42,Unusual Spending Pattern,Open,2019-03-25 01:43:27,,,,2026-08-03 12:15:19.750089,,Fraud Detection System
ALR00003165,TR00300362,33,Blacklisted Merchant,Resolved,2026-05-29 17:34:20,Oni Naidu,EMP00000363,2026-06-02,2026-08-03 12:15:19.751181,,Fraud Detection System
ALR00003166,TR00372781,40,Blacklisted Merchant,False Positive,2021-03-29 20:43:26,Ekaja Madan,EMP00000358,2021-04-06,2026-08-03 12:15:19.752181,,Fraud Detection System
ALR00003167,TR00443070,82,Card Not Present,Closed,2019-01-31 23:06:47,Vaishnavi Bahri,EMP00000375,2019-02-25,2026-08-03 12:15:19.752181,,Fraud Detection System
ALR00003168,TR00401417,63,Blacklisted Merchant,Under Investigation,2020-11-09 22:43:10,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.753184,,Fraud Detection System
ALR00003169,TR00378838,80,Card Not Present,Resolved,2025-01-03 18:17:12,Faris Ray,EMP00000371,2025-01-19,2026-08-03 12:15:19.754187,,Fraud Detection System
ALR00003170,TR00269304,49,High Transaction Amount,Open,2026-04-22 22:50:20,,,,2026-08-03 12:15:19.754187,,Fraud Detection System
ALR00003171,TR00416330,96,Blacklisted Merchant,Open,2025-10-02 05:58:30,,,,2026-08-03 12:15:19.755192,,Fraud Detection System
ALR00003172,TR00260796,43,Location Mismatch,False Positive,2016-08-15 22:31:54,Orinder Sani,EMP00000359,2016-09-10,2026-08-03 12:15:19.755192,,Fraud Detection System
ALR00003173,TR00291478,70,Unusual Spending Pattern,Open,2018-06-03 18:09:50,,,,2026-08-03 12:15:19.756184,,Fraud Detection System
ALR00003174,TR00363014,70,Blacklisted Merchant,Resolved,2016-08-12 14:59:30,Neel Deo,EMP00000368,2016-08-13,2026-08-03 12:15:19.756184,,Fraud Detection System
ALR00003175,TR00409070,66,Multiple Failed Attempts,Open,2016-10-12 09:24:53,,,,2026-08-03 12:15:19.757187,,Fraud Detection System
ALR00003176,TR00262117,55,Card Not Present,Under Investigation,2023-01-07 20:07:25,Vaishnavi Bahri,EMP00000375,,2026-08-03 12:15:19.758219,,Fraud Detection System
ALR00003177,TR00402782,70,Velocity Check Failed,Resolved,2019-06-04 14:58:05,Orinder Sani,EMP00000359,2019-06-12,2026-08-03 12:15:19.758219,,Fraud Detection System
ALR00003178,TR00378755,30,Unusual Spending Pattern,Under Investigation,2015-06-29 14:50:50,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.759809,,Fraud Detection System
ALR00003179,TR00381042,23,High Transaction Amount,Under Investigation,2026-06-09 10:49:07,Vaishnavi Bahri,EMP00000375,,2026-08-03 12:15:19.759809,,Fraud Detection System
ALR00003180,TR00364049,21,Velocity Check Failed,Resolved,2025-01-28 22:03:18,Ekaja Madan,EMP00000358,2025-02-09,2026-08-03 12:15:19.760900,,Fraud Detection System
ALR00003181,TR00444133,19,Blacklisted Merchant,Resolved,2026-08-03 12:49:27,Neel Deo,EMP00000368,2026-08-03,2026-08-03 12:15:19.761900,,Fraud Detection System
ALR00003182,TR00418631,27,High Transaction Amount,Closed,2025-01-23 05:10:46,Oni Naidu,EMP00000363,2025-01-29,2026-08-03 12:15:19.762909,,Fraud Detection System
ALR00003183,TR00257149,63,Blacklisted Merchant,Open,2014-11-22 08:42:36,,,,2026-08-03 12:15:19.762909,,Fraud Detection System
ALR00003184,TR00432896,62,Location Mismatch,Resolved,2021-04-11 09:29:37,Vaishnavi Bahri,EMP00000375,2021-04-23,2026-08-03 12:15:19.763908,,Fraud Detection System
ALR00003185,TR00380641,47,Location Mismatch,Under Investigation,2024-10-07 05:04:31,Vaishnavi Bahri,EMP00000375,,2026-08-03 12:15:19.764816,,Fraud Detection System
ALR00003186,TR00445543,94,Multiple Failed Attempts,Under Investigation,2025-11-27 13:34:17,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.766874,,Fraud Detection System
ALR00003187,TR00439831,61,Location Mismatch,Open,2024-12-06 18:58:08,,,,2026-08-03 12:15:19.766874,,Fraud Detection System
ALR00003188,TR00332766,60,High Transaction Amount,False Positive,2008-06-20 05:10:40,Faris Ray,EMP00000371,2008-07-04,2026-08-03 12:15:19.767910,,Fraud Detection System
ALR00003189,TR00279396,7,Blacklisted Merchant,Resolved,2025-12-14 10:47:50,Faris Ray,EMP00000371,2025-12-25,2026-08-03 12:15:19.769416,,Fraud Detection System
ALR00003190,TR00444100,49,Unusual Spending Pattern,Under Investigation,2024-04-05 14:02:42,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.770456,,Fraud Detection System
ALR00003191,TR00255241,80,High Transaction Amount,Open,2010-08-15 22:53:10,,,,2026-08-03 12:15:19.771513,,Fraud Detection System
ALR00003192,TR00280796,30,Unusual Spending Pattern,Resolved,2018-05-03 12:54:09,Faris Ray,EMP00000371,2018-05-18,2026-08-03 12:15:19.772500,,Fraud Detection System
ALR00003193,TR00293417,5,Location Mismatch,Resolved,2022-09-30 19:54:58,Orinder Sani,EMP00000359,2022-10-19,2026-08-03 12:15:19.774439,,Fraud Detection System
ALR00003194,TR00412459,29,Unusual Spending Pattern,Open,2026-02-11 04:53:17,,,,2026-08-03 12:15:19.774439,,Fraud Detection System
ALR00003195,TR00283244,84,Location Mismatch,Resolved,2018-09-25 06:00:25,Faris Ray,EMP00000371,2018-10-02,2026-08-03 12:15:19.776421,,Fraud Detection System
ALR00003196,TR00373639,2,Blacklisted Merchant,Resolved,2009-09-28 09:15:01,Orinder Sani,EMP00000359,2009-10-18,2026-08-03 12:15:19.777438,,Fraud Detection System
ALR00003197,TR00297440,85,Multiple Failed Attempts,Resolved,2024-05-10 18:37:18,Neel Deo,EMP00000368,2024-05-16,2026-08-03 12:15:19.778439,,Fraud Detection System
ALR00003198,TR00373745,16,Unusual Spending Pattern,Closed,2019-09-06 18:57:22,Neel Deo,EMP00000368,2019-10-05,2026-08-03 12:15:19.779932,,Fraud Detection System
ALR00003199,TR00334670,48,Location Mismatch,Resolved,2023-10-26 17:40:32,Neel Deo,EMP00000368,2023-11-19,2026-08-03 12:15:19.780944,,Fraud Detection System
ALR00003200,TR00412374,65,Multiple Failed Attempts,Resolved,2017-06-09 12:08:08,Vaishnavi Bahri,EMP00000375,2017-06-22,2026-08-03 12:15:19.781943,,Fraud Detection System
ALR00003201,TR00371401,76,Multiple Failed Attempts,Under Investigation,2019-12-04 18:51:50,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.782943,,Fraud Detection System
ALR00003202,TR00444800,29,Location Mismatch,Resolved,2022-09-17 10:03:02,Vaishnavi Bahri,EMP00000375,2022-09-21,2026-08-03 12:15:19.782943,,Fraud Detection System
ALR00003203,TR00271109,44,High Transaction Amount,Under Investigation,2023-02-07 07:44:37,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.783943,,Fraud Detection System
ALR00003204,TR00272869,2,Blacklisted Merchant,Resolved,2021-09-15 23:30:14,Ekaja Madan,EMP00000358,2021-10-12,2026-08-03 12:15:19.784943,,Fraud Detection System
ALR00003205,TR00367208,48,Location Mismatch,Resolved,2012-09-25 10:22:24,Neel Deo,EMP00000368,2012-10-24,2026-08-03 12:15:19.785943,,Fraud Detection System
ALR00003206,TR00414970,13,Location Mismatch,Resolved,2026-03-28 17:34:29,Faris Ray,EMP00000371,2026-04-22,2026-08-03 12:15:19.786943,,Fraud Detection System
ALR00003207,TR00439214,11,Unusual Spending Pattern,Under Investigation,2019-03-26 07:37:14,Neel Deo,EMP00000368,,2026-08-03 12:15:19.787943,,Fraud Detection System
ALR00003208,TR00273895,79,Multiple Failed Attempts,Resolved,2007-10-19 12:44:42,Oni Naidu,EMP00000363,2007-11-11,2026-08-03 12:15:19.787943,,Fraud Detection System
ALR00003209,TR00443482,36,Unusual Spending Pattern,Resolved,2018-06-30 20:07:30,Orinder Sani,EMP00000359,2018-07-13,2026-08-03 12:15:19.789452,,Fraud Detection System
ALR00003210,TR00337493,12,Blacklisted Merchant,Resolved,2018-10-01 08:47:18,Ekaja Madan,EMP00000358,2018-10-11,2026-08-03 12:15:19.790463,,Fraud Detection System
ALR00003211,TR00433589,5,Unusual Spending Pattern,Resolved,2024-12-03 23:34:23,Ekaja Madan,EMP00000358,2024-12-13,2026-08-03 12:15:19.791465,,Fraud Detection System
ALR00003212,TR00254914,9,Velocity Check Failed,Resolved,2024-05-22 12:42:40,Vaishnavi Bahri,EMP00000375,2024-06-02,2026-08-03 12:15:19.792462,,Fraud Detection System
ALR00003213,TR00326988,33,Velocity Check Failed,Closed,2026-05-24 06:17:04,Oni Naidu,EMP00000363,2026-06-18,2026-08-03 12:15:19.792462,,Fraud Detection System
ALR00003214,TR00362213,21,Card Not Present,False Positive,2019-11-10 21:23:22,Oni Naidu,EMP00000363,2019-11-28,2026-08-03 12:15:19.793463,,Fraud Detection System
ALR00003215,TR00399357,73,High Transaction Amount,Resolved,2025-11-18 16:31:21,Vaishnavi Bahri,EMP00000375,2025-11-30,2026-08-03 12:15:19.794463,,Fraud Detection System
ALR00003216,TR00413352,82,Location Mismatch,Resolved,2026-02-10 09:15:28,Vaishnavi Bahri,EMP00000375,2026-02-22,2026-08-03 12:15:19.795463,,Fraud Detection System
ALR00003217,TR00275581,72,Location Mismatch,Under Investigation,2026-07-25 00:47:16,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.796463,,Fraud Detection System
ALR00003218,TR00361834,68,Blacklisted Merchant,Closed,2022-05-03 03:39:08,Ekaja Madan,EMP00000358,2022-05-10,2026-08-03 12:15:19.797463,,Fraud Detection System
ALR00003219,TR00274617,33,Multiple Failed Attempts,Under Investigation,2026-03-27 17:43:27,Ekaja Madan,EMP00000358,,2026-08-03 12:15:19.798463,,Fraud Detection System
ALR00003220,TR00390385,82,Unusual Spending Pattern,Under Investigation,2013-09-01 15:23:00,Faris Ray,EMP00000371,,2026-08-03 12:15:19.798463,,Fraud Detection System
ALR00003221,TR00266185,6,Location Mismatch,False Positive,2023-07-17 12:34:47,Vaishnavi Bahri,EMP00000375,2023-07-27,2026-08-03 12:15:19.799975,,Fraud Detection System
ALR00003222,TR00429653,98,Location Mismatch,Resolved,2026-07-31 12:36:49,Neel Deo,EMP00000368,2026-08-02,2026-08-03 12:15:19.800986,,Fraud Detection System
ALR00003223,TR00337931,56,High Transaction Amount,Resolved,2015-10-20 05:21:18,Vaishnavi Bahri,EMP00000375,2015-11-05,2026-08-03 12:15:19.801113,,Fraud Detection System
ALR00003224,TR00361384,83,Multiple Failed Attempts,Under Investigation,2026-01-18 16:25:42,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.802146,,Fraud Detection System
ALR00003225,TR00380072,79,Velocity Check Failed,Under Investigation,2024-04-14 01:05:20,Faris Ray,EMP00000371,,2026-08-03 12:15:19.803152,,Fraud Detection System
ALR00003226,TR00266681,27,Unusual Spending Pattern,Under Investigation,2026-02-26 12:16:23,Neel Deo,EMP00000368,,2026-08-03 12:15:19.804146,,Fraud Detection System
ALR00003227,TR00431355,73,Multiple Failed Attempts,Under Investigation,2018-09-17 02:51:06,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.805146,,Fraud Detection System
ALR00003228,TR00361515,4,Location Mismatch,Resolved,2017-09-07 23:45:52,Neel Deo,EMP00000368,2017-09-07,2026-08-03 12:15:19.805146,,Fraud Detection System
ALR00003229,TR00348322,3,Card Not Present,Under Investigation,2022-12-20 13:23:15,Faris Ray,EMP00000371,,2026-08-03 12:15:19.806146,,Fraud Detection System
ALR00003230,TR00396609,36,Location Mismatch,Open,2022-01-12 16:47:21,,,,2026-08-03 12:15:19.807146,,Fraud Detection System
ALR00003231,TR00338429,7,Unusual Spending Pattern,Open,2025-06-14 07:43:33,,,,2026-08-03 12:15:19.807146,,Fraud Detection System
ALR00003232,TR00438752,35,Blacklisted Merchant,Closed,2026-04-13 18:45:19,Oni Naidu,EMP00000363,2026-04-27,2026-08-03 12:15:19.808145,,Fraud Detection System
ALR00003233,TR00255403,16,Multiple Failed Attempts,False Positive,2024-03-17 14:31:38,Neel Deo,EMP00000368,2024-04-03,2026-08-03 12:15:19.808145,,Fraud Detection System
ALR00003234,TR00262025,17,Card Not Present,Resolved,2022-09-04 23:47:55,Faris Ray,EMP00000371,2022-09-17,2026-08-03 12:15:19.809656,,Fraud Detection System
ALR00003235,TR00375367,94,Multiple Failed Attempts,Resolved,2021-03-26 14:58:59,Orinder Sani,EMP00000359,2021-04-02,2026-08-03 12:15:19.810668,,Fraud Detection System
ALR00003236,TR00397453,73,Unusual Spending Pattern,Closed,2014-01-26 11:52:34,Faris Ray,EMP00000371,2014-02-13,2026-08-03 12:15:19.811667,,Fraud Detection System
ALR00003237,TR00394462,5,Unusual Spending Pattern,Resolved,2026-01-27 10:09:49,Neel Deo,EMP00000368,2026-02-15,2026-08-03 12:15:19.812667,,Fraud Detection System
ALR00003238,TR00263713,50,Blacklisted Merchant,Open,2017-06-14 23:54:16,,,,2026-08-03 12:15:19.812667,,Fraud Detection System
ALR00003239,TR00290515,31,Blacklisted Merchant,Under Investigation,2024-12-10 06:51:00,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.813667,,Fraud Detection System
ALR00003240,TR00298961,56,Blacklisted Merchant,False Positive,2015-05-26 15:51:05,Vaishnavi Bahri,EMP00000375,2015-06-20,2026-08-03 12:15:19.814667,,Fraud Detection System
ALR00003241,TR00424257,75,Velocity Check Failed,Resolved,2018-10-07 04:22:31,Ekaja Madan,EMP00000358,2018-10-11,2026-08-03 12:15:19.815666,,Fraud Detection System
ALR00003242,TR00372782,68,Multiple Failed Attempts,Resolved,2026-06-17 12:17:11,Ekaja Madan,EMP00000358,2026-06-29,2026-08-03 12:15:19.816666,,Fraud Detection System
ALR00003243,TR00305546,68,Multiple Failed Attempts,Open,2019-09-21 01:38:58,,,,2026-08-03 12:15:19.816666,,Fraud Detection System
ALR00003244,TR00302867,78,Multiple Failed Attempts,Resolved,2009-12-28 23:13:44,Faris Ray,EMP00000371,2009-12-31,2026-08-03 12:15:19.817666,,Fraud Detection System
ALR00003245,TR00384035,33,Unusual Spending Pattern,Resolved,2017-06-07 03:35:26,Ekaja Madan,EMP00000358,2017-06-20,2026-08-03 12:15:19.818666,,Fraud Detection System
ALR00003246,TR00319034,29,Blacklisted Merchant,Under Investigation,2020-01-31 16:56:14,Vaishnavi Bahri,EMP00000375,,2026-08-03 12:15:19.819666,,Fraud Detection System
ALR00003247,TR00304421,42,Blacklisted Merchant,Closed,2013-07-29 06:34:44,Oni Naidu,EMP00000363,2013-08-25,2026-08-03 12:15:19.819666,,Fraud Detection System
ALR00003248,TR00388362,56,Card Not Present,Closed,2022-01-24 05:02:01,Ekaja Madan,EMP00000358,2022-02-19,2026-08-03 12:15:19.820692,,Fraud Detection System
ALR00003249,TR00289788,93,High Transaction Amount,Under Investigation,2025-04-08 17:35:41,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.821691,,Fraud Detection System
ALR00003250,TR00318606,57,Velocity Check Failed,False Positive,2026-05-09 12:11:31,Ekaja Madan,EMP00000358,2026-06-05,2026-08-03 12:15:19.822691,,Fraud Detection System
ALR00003251,TR00286049,37,Unusual Spending Pattern,Under Investigation,2026-02-27 12:46:22,Faris Ray,EMP00000371,,2026-08-03 12:15:19.823691,,Fraud Detection System
ALR00003252,TR00308346,73,Location Mismatch,Resolved,2017-01-21 20:01:49,Neel Deo,EMP00000368,2017-01-27,2026-08-03 12:15:19.824691,,Fraud Detection System
ALR00003253,TR00392723,52,Unusual Spending Pattern,Under Investigation,2014-02-17 04:41:27,Oni Naidu,EMP00000363,,2026-08-03 12:15:19.824691,,Fraud Detection System
ALR00003254,TR00273074,11,Velocity Check Failed,Resolved,2017-04-22 22:51:04,Faris Ray,EMP00000371,2017-05-12,2026-08-03 12:15:19.825691,,Fraud Detection System
ALR00003255,TR00320295,5,Blacklisted Merchant,Open,2025-06-24 13:19:35,,,,2026-08-03 12:15:19.826691,,Fraud Detection System
ALR00003256,TR00331510,50,Velocity Check Failed,Closed,2024-11-14 15:52:57,Neel Deo,EMP00000368,2024-11-14,2026-08-03 12:15:19.827691,,Fraud Detection System
ALR00003257,TR00340361,32,Location Mismatch,False Positive,2026-07-15 22:26:11,Oni Naidu,EMP00000363,2026-07-29,2026-08-03 12:15:19.827691,,Fraud Detection System
ALR00003258,TR00331532,56,High Transaction Amount,Resolved,2026-04-17 01:04:35,Vaishnavi Bahri,EMP00000375,2026-04-30,2026-08-03 12:15:19.828691,,Fraud Detection System
ALR00003259,TR00313014,14,High Transaction Amount,Resolved,2016-05-29 15:47:19,Vaishnavi Bahri,EMP00000375,2016-06-24,2026-08-03 12:15:19.830203,,Fraud Detection System
ALR00003260,TR00318822,51,High Transaction Amount,Under Investigation,2023-04-20 09:03:26,Ekaja Madan,EMP00000358,,2026-08-03 12:15:19.831214,,Fraud Detection System
ALR00003261,TR00428093,98,Location Mismatch,Resolved,2024-03-19 16:09:45,Ekaja Madan,EMP00000358,2024-04-06,2026-08-03 12:15:19.831214,,Fraud Detection System
ALR00003262,TR00332138,56,High Transaction Amount,Resolved,2023-06-16 01:25:47,Faris Ray,EMP00000371,2023-07-14,2026-08-03 12:15:19.832213,,Fraud Detection System
ALR00003263,TR00325324,5,Unusual Spending Pattern,Open,2009-07-26 14:26:16,,,,2026-08-03 12:15:19.833213,,Fraud Detection System
ALR00003264,TR00307720,1,Blacklisted Merchant,Resolved,2025-07-12 21:05:44,Neel Deo,EMP00000368,2025-07-21,2026-08-03 12:15:19.834213,,Fraud Detection System
ALR00003265,TR00377695,2,Velocity Check Failed,Open,2018-04-26 03:09:09,,,,2026-08-03 12:15:19.834213,,Fraud Detection System
ALR00003266,TR00377518,13,Card Not Present,Resolved,2023-09-07 12:49:38,Faris Ray,EMP00000371,2023-09-09,2026-08-03 12:15:19.834213,,Fraud Detection System
ALR00003267,TR00440555,36,Location Mismatch,False Positive,2025-04-06 18:47:31,Vaishnavi Bahri,EMP00000375,2025-04-19,2026-08-03 12:15:19.835723,,Fraud Detection System
ALR00003268,TR00434243,36,Velocity Check Failed,Resolved,2022-12-20 10:39:33,Vaishnavi Bahri,EMP00000375,2023-01-01,2026-08-03 12:15:19.836733,,Fraud Detection System
ALR00003269,TR00370158,23,Card Not Present,Resolved,2018-06-18 04:55:29,Oni Naidu,EMP00000363,2018-06-20,2026-08-03 12:15:19.837733,,Fraud Detection System
ALR00003270,TR00407817,65,Velocity Check Failed,Resolved,2010-04-27 18:13:35,Faris Ray,EMP00000371,2010-05-04,2026-08-03 12:15:19.838733,,Fraud Detection System
ALR00003271,TR00256360,59,Unusual Spending Pattern,Open,2018-11-04 12:58:18,,,,2026-08-03 12:15:19.838733,,Fraud Detection System
ALR00003272,TR00350803,48,High Transaction Amount,Closed,2026-03-09 08:26:24,Oni Naidu,EMP00000363,2026-04-02,2026-08-03 12:15:19.839733,,Fraud Detection System
ALR00003273,TR00366707,81,High Transaction Amount,Resolved,2019-07-23 17:29:29,Ekaja Madan,EMP00000358,2019-07-30,2026-08-03 12:15:19.840245,,Fraud Detection System
ALR00003274,TR00309555,100,Multiple Failed Attempts,Under Investigation,2017-11-20 01:00:45,Orinder Sani,EMP00000359,,2026-08-03 12:15:19.841256,,Fraud Detection System
ALR00003275,TR00437085,34,Blacklisted Merchant,Resolved,2024-07-03 23:31:22,Oni Naidu,EMP00000363,2024-07-23,2026-08-03 12:15:19.842256,,Fraud Detection System
ALR00003276,TR00373498,20,Velocity Check Failed,Resolved,2026-03-19 05:20:22,Vaishnavi Bahri,EMP00000375,2026-04-11,2026-08-03 12:15:19.843256,,Fraud Detection System
ALR00003277,TR00270606,20,High Transaction Amount,Under Investigation,2018-12-23 13:42:39,Ekaja Madan,EMP00000358,,2026-08-03 12:15:19.844255,,Fraud Detection System
ALR00003278,TR00369908,46,Location Mismatch,Open,2024-03-28 03:17:42,,,,2026-08-03 12:15:19.844255,,Fraud Detection System
ALR00003279,TR00299089,58,Location Mismatch,Open,2026-04-30 15:11:03,,,,2026-08-03 12:15:19.845256,,Fraud Detection System
ALR00003280,TR00300416,92,Card Not Present,Resolved,2010-12-01 14:23:04,Orinder Sani,EMP00000359,2010-12-18,2026-08-03 12:15:19.845256,,Fraud Detection System
ALR00003281,TR00272502,77,Unusual Spending Pattern,Under Investigation,2024-03-25 15:32:49,Faris Ray,EMP00000371,,2026-08-03 12:15:19.846256,,Fraud Detection System
ALR00003282,TR00363569,73,Card Not Present,Resolved,2014-11-14 08:32:50,Faris Ray,EMP00000371,2014-12-09,2026-08-03 12:15:19.847256,,Fraud Detection System
ALR00003283,TR00273976,52,Location Mismatch,Resolved,2019-05-24 05:18:58,Orinder Sani,EMP00000359,2019-06-16,2026-08-03 12:15:19.848256,,Fraud Detection System
ALR00003284,TR00326878,69,Unusual Spending Pattern,Resolved,2023-08-11 14:17:59,Oni Naidu,EMP00000363,2023-08-23,2026-08-03 12:15:19.848256,,Fraud Detection System
ALR00003285,TR00399796,53,Velocity Check Failed,Resolved,2023-08-22 03:49:16,Faris Ray,EMP00000371,2023-09-19,2026-08-03 12:15:19.849835,,Fraud Detection System
ALR00003286,TR00414289,90,Multiple Failed Attempts,False Positive,2021-04-13 01:08:56,Ekaja Madan,EMP00000358,2021-04-23,2026-08-03 12:15:19.850777,,Fraud Detection System
ALR00003287,TR00297440,90,Velocity Check Failed,Resolved,2024-05-10 17:39:18,Ekaja Madan,EMP00000358,2024-05-16,2026-08-03 12:15:19.851776,,Fraud Detection System
ALR00003288,TR00357144,8,Unusual Spending Pattern,Resolved,2023-03-04 12:21:21,Neel Deo,EMP00000368,2023-03-09,2026-08-03 12:15:19.852776,,Fraud Detection System
ALR00003289,TR00399804,3,Card Not Present,Resolved,2020-04-08 15:01:15,Orinder Sani,EMP00000359,2020-04-14,2026-08-03 12:15:19.853776,,Fraud Detection System
ALR00003290,TR00257995,89,Multiple Failed Attempts,False Positive,2021-09-22 16:03:48,Oni Naidu,EMP00000363,2021-10-16,2026-08-03 12:15:19.853776,,Fraud Detection System
ALR00003291,TR00346479,91,Multiple Failed Attempts,Under Investigation,2019-12-07 10:59:33,Neel Deo,EMP00000368,,2026-08-03 12:15:19.854775,,Fraud Detection System
ALR00003292,TR00374479,63,Velocity Check Failed,Resolved,2024-01-12 12:34:25,Faris Ray,EMP00000371,2024-01-29,2026-08-03 12:15:19.855776,,Fraud Detection System
ALR00003293,TR00395712,59,Card Not Present,Resolved,2016-02-27 06:29:58,Ekaja Madan,EMP00000358,2016-03-05,2026-08-03 12:15:19.856776,,Fraud Detection System
ALR00003294,TR00378625,36,Multiple Failed Attempts,Resolved,2023-09-27 14:49:16,Orinder Sani,EMP00000359,2023-10-22,2026-08-03 12:15:19.857776,,Fraud Detection System
ALR00003295,TR00339852,26,High Transaction Amount,False Positive,2017-07-04 07:37:05,Vaishnavi Bahri,EMP00000375,2017-07-27,2026-08-03 12:15:19.858804,,Fraud Detection System
ALR00003296,TR00344729,78,Location Mismatch,Open,2016-03-12 23:38:04,,,,2026-08-03 12:15:19.858804,,Fraud Detection System
ALR00003297,TR00365022,66,Location Mismatch,False Positive,2014-01-19 04:43:26,Ekaja Madan,EMP00000358,2014-02-11,2026-08-03 12:15:19.859772,,Fraud Detection System
ALR00003298,TR00341823,88,Card Not Present,Under Investigation,2017-07-03 14:52:58,Vaishnavi Bahri,EMP00000375,,2026-08-03 12:15:19.860863,,Fraud Detection System
ALR00003299,TR00264101,92,Location Mismatch,False Positive,2024-12-06 09:28:44,Ekaja Madan,EMP00000358,2024-12-14,2026-08-03 12:15:19.861861,,Fraud Detection System
ALR00003300,TR00348399,78,Blacklisted Merchant,Resolved,2023-09-29 23:39:14,Vaishnavi Bahri,EMP00000375,2023-10-01,2026-08-03 12:15:19.862861,,Fraud Detection System
