customer_id,first_name,last_name,dob,gender,email,phone,occupation,annual_income,customer_since,risk_rating,customer_status,created_at,updated_at,source_system
CUST00005214,Lakshmi,Basak,1964-06-17,Male,lakshmi.basak984@outlook.com,+919993998765,"Therapist, horticultural",500000.0,2016-05-11,High,Blocked,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005215,Ria,Seshadri,1948-08-20,Male,ria.seshadri538@gmail.com,+919633246174,Dance movement psychotherapist,300000.0,1981-02-08,High,Active,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005216,Wriddhish,Peri,1948-03-20,Prefer Not to Say,wriddhish.peri17@yahoo.com,+919338832466,"Geologist, engineering",300000.0,2025-11-20,High,Active,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005217,Balendra,Devi,2001-11-24,Male,balendra.devi242@yahoo.com,+919057023549,"Teacher, English as a foreign language",800000.0,2023-07-31,Medium,Closed,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005218,Neel,Basak,1959-05-13,Prefer Not to Say,neel.basak618@gmail.com,+919024913490,Consulting civil engineer,300000.0,2010-08-08,High,Dormant,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005219,Janya,Malhotra,1957-03-24,Prefer Not to Say,janya.malhotra520@hotmail.com,+919922286881,Medical technical officer,500000.0,2024-12-28,High,Closed,2026-08-03 12:12:08.846973,2026-08-03 12:12:08.846973,Enterprise System
CUST00005220,Abdul,Bose,1987-11-04,Prefer Not to Say,abdul.bose753@yahoo.com,+919867206641,"Administrator, charities/voluntary organisations",800000.0,2011-12-18,Medium,Dormant,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005221,Fariq,Nigam,1946-09-27,Non-Binary,fariq.nigam72@outlook.com,+919138453187,Public house manager,1200000.0,1993-11-22,Medium,Blocked,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005222,Zashil,Sami,1964-06-27,Male,zashil.sami701@gmail.com,+919782794969,Garment/textile technologist,300000.0,2013-05-12,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005223,Ekapad,Das,1960-03-14,Female,ekapad.das37@yahoo.com,+919346291526,Operational investment banker,1200000.0,2000-11-09,Medium,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005224,Laban,Atwal,1957-12-26,Non-Binary,laban.atwal73@gmail.com,+919568234787,Broadcast presenter,300000.0,1977-10-05,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005225,Frederick,Ganesan,1951-10-20,Male,frederick.ganesan178@yahoo.com,+919241338892,Leisure centre manager,300000.0,1988-02-17,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005226,Zilmil,Loke,1951-04-11,Female,zilmil.loke692@hotmail.com,+919885737000,Public house manager,1200000.0,2005-09-02,Medium,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005227,Abeer,Viswanathan,1956-11-04,Female,abeer.viswanathan477@gmail.com,+919354014516,Operational researcher,500000.0,1977-05-18,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005228,Meera,Dugar,1976-10-15,Prefer Not to Say,meera.dugar952@hotmail.com,+919265224335,"Teacher, primary school",800000.0,2011-08-09,Medium,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005229,Chakradhar,Nagi,1997-07-15,Female,chakradhar.nagi669@outlook.com,+919077770455,Chiropractor,300000.0,2015-12-11,High,Closed,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005230,Charles,Merchant,1951-05-10,Male,charles.merchant468@outlook.com,+919998584721,Garment/textile technologist,800000.0,1977-06-17,Medium,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005231,Chandran,Chatterjee,1966-01-10,Female,chandran.chatterjee175@gmail.com,+919999508965,Training and development officer,300000.0,1988-11-29,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005232,Zaid,Badal,1989-04-26,Prefer Not to Say,zaid.badal567@hotmail.com,+919886618742,"Scientist, research (physical sciences)",300000.0,2024-09-12,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005233,Hemal,Lad,1946-05-25,Non-Binary,hemal.lad473@hotmail.com,+919925335799,Chemical engineer,500000.0,2001-12-22,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005234,Ekta,Kulkarni,1993-02-23,Non-Binary,ekta.kulkarni350@yahoo.com,+919623818655,"Designer, ceramics/pottery",3500000.0,2014-10-21,Low,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005235,Orinder,Pillay,1977-11-18,Prefer Not to Say,orinder.pillay685@yahoo.com,+919332722875,"Radiographer, diagnostic",1200000.0,2023-10-12,Medium,Blocked,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005236,Michael,Dixit,1976-09-12,Prefer Not to Say,michael.dixit554@yahoo.com,+919679698077,Restaurant manager,300000.0,1995-06-26,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005237,Wahab,Vig,1947-04-24,Prefer Not to Say,wahab.vig203@yahoo.com,+919630152136,Exercise physiologist,300000.0,1991-05-16,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005238,Urvashi,Mital,1986-11-12,Male,urvashi.mital472@outlook.com,+919697483108,"Merchandiser, retail",300000.0,2016-11-07,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005239,Jalsa,Bhat,1978-05-31,Male,jalsa.bhat720@gmail.com,+919948095594,"Accountant, chartered public finance",500000.0,2026-03-07,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005240,Umang,Nath,1978-05-19,Male,umang.nath870@yahoo.com,+919968541522,"Psychologist, clinical",500000.0,2009-09-25,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005241,Gautami,Muni,1982-04-13,Male,gautami.muni719@hotmail.com,+919076891439,Counselling psychologist,500000.0,2024-02-17,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005242,Eta,Sanghvi,1950-06-05,Male,eta.sanghvi340@yahoo.com,+919674129628,Water quality scientist,300000.0,1969-03-12,High,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005243,Banjeet,Tiwari,1991-07-20,Male,banjeet.tiwari24@outlook.com,+919392367553,Network engineer,2000000.0,2023-03-12,Low,Active,2026-08-03 12:12:08.848050,2026-08-03 12:12:08.848050,Enterprise System
CUST00005244,Xiti,Mander,1960-07-31,Prefer Not to Say,xiti.mander66@gmail.com,+919296882899,"Teacher, adult education",500000.0,2015-07-30,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005245,Jeremiah,Kant,1964-11-26,Male,jeremiah.kant853@outlook.com,+919558175642,Corporate treasurer,300000.0,1999-03-22,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005246,Qabil,Borah,1977-04-24,Prefer Not to Say,qabil.borah445@yahoo.com,+919789288464,"Designer, multimedia",1200000.0,2019-07-28,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005247,Baghyawati,Kota,1979-01-04,Prefer Not to Say,baghyawati.kota403@outlook.com,+919719219730,Actuary,2000000.0,2018-12-24,Low,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005248,Upadhriti,Sarkar,2003-11-23,Male,upadhriti.sarkar977@hotmail.com,+919053320232,Land/geomatics surveyor,300000.0,2023-07-18,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005249,Jagdish,Hayer,1993-09-22,Female,jagdish.hayer341@outlook.com,+919635774196,Production manager,800000.0,2023-11-20,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005250,Chakrika,Choudhry,1987-04-14,Male,chakrika.choudhry443@hotmail.com,+919687988523,"Surveyor, planning and development",1200000.0,2008-03-19,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005251,Eta,Chander,1980-09-08,Female,eta.chander272@outlook.com,+919271217334,Paediatric nurse,300000.0,2022-12-09,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005252,Tanish,Rajagopal,2003-05-19,Prefer Not to Say,tanish.rajagopal757@hotmail.com,+919529157752,Operational researcher,500000.0,2025-06-07,High,Dormant,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005253,Fariq,Pathak,1977-06-16,Prefer Not to Say,fariq.pathak792@hotmail.com,+919012196590,"Lecturer, further education",300000.0,1998-05-18,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005254,Devansh,Deo,1946-03-09,Non-Binary,devansh.deo935@outlook.com,+919378607168,"Psychologist, counselling",3500000.0,2008-11-23,Low,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005255,Dhruv,Madan,1961-06-24,Non-Binary,dhruv.madan747@yahoo.com,+919953512947,Heritage manager,500000.0,2010-12-05,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005256,Urishilla,Dugar,1978-11-06,Male,urishilla.dugar658@yahoo.com,+919975694152,Youth worker,300000.0,1998-04-15,High,Closed,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005257,Leela,Vora,1995-04-21,Non-Binary,leela.vora496@hotmail.com,+919783888719,Research scientist (medical),500000.0,2017-05-14,High,Dormant,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005258,Quincy,Johal,1979-12-29,Female,quincy.johal61@yahoo.com,+919563799141,"Geneticist, molecular",300000.0,2002-08-29,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005259,Advik,Uppal,1992-09-08,Non-Binary,advik.uppal441@yahoo.com,+919955877316,Heritage manager,300000.0,2015-05-31,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005260,Xavier,Om,1963-07-09,Male,xavier.om147@hotmail.com,+919153059064,"Engineer, communications",800000.0,2008-05-15,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005261,Yatan,Pant,1995-01-31,Female,yatan.pant117@yahoo.com,+919347342590,"Loss adjuster, chartered",800000.0,2026-01-11,Medium,Blocked,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005262,Radha,Shere,1971-01-09,Prefer Not to Say,radha.shere940@hotmail.com,+919861199198,Animal nutritionist,300000.0,2010-08-02,High,Closed,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005263,Upasna,Dhaliwal,1952-11-25,Female,upasna.dhaliwal351@hotmail.com,+919546364129,Bonds trader,500000.0,2012-04-02,High,Dormant,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005264,Orinder,Babu,1994-11-08,Non-Binary,orinder.babu383@gmail.com,+919064943885,Sports administrator,1200000.0,2013-07-22,Medium,Dormant,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005265,Kavya,Sani,1975-07-04,Prefer Not to Say,kavya.sani955@gmail.com,+919199062693,Health and safety inspector,2000000.0,1999-10-16,Low,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005266,Dayamai,Sani,1998-06-21,Prefer Not to Say,dayamai.sani545@hotmail.com,+919286315476,"Engineer, biomedical",1200000.0,2022-11-10,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005267,Samar,Natt,1968-02-08,Prefer Not to Say,samar.natt985@hotmail.com,+919814723897,Trade union research officer,500000.0,2014-01-20,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005268,Lila,Goyal,1996-03-20,Non-Binary,lila.goyal968@outlook.com,+919949335811,Higher education lecturer,800000.0,2021-06-24,Medium,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005269,David,Mukherjee,1960-10-12,Female,david.mukherjee270@gmail.com,+919563746159,Chartered legal executive (England and Wales),300000.0,2022-10-11,High,Active,2026-08-03 12:12:08.849050,2026-08-03 12:12:08.849050,Enterprise System
CUST00005270,Dakshesh,Parikh,1993-02-19,Prefer Not to Say,dakshesh.parikh899@gmail.com,+919177521947,Geophysical data processor,800000.0,2024-09-24,Medium,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005271,Raghav,Pant,1956-08-19,Female,raghav.pant277@gmail.com,+919887585747,Regulatory affairs officer,2000000.0,1980-06-14,Low,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005272,Maanav,Din,1974-04-09,Non-Binary,maanav.din108@hotmail.com,+919164539401,Diagnostic radiographer,1200000.0,2014-02-01,Medium,Dormant,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005273,Zayyan,Varty,1978-06-29,Non-Binary,zayyan.varty719@outlook.com,+919116042532,"Producer, television/film/video",300000.0,2023-03-08,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005274,Pooja,Malhotra,1956-03-24,Male,pooja.malhotra45@hotmail.com,+919947998270,Materials engineer,500000.0,1997-03-10,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005275,Upkaar,Chawla,1952-04-16,Prefer Not to Say,upkaar.chawla20@gmail.com,+919156282168,Animal nutritionist,500000.0,2016-09-26,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005276,Meera,Pau,1956-11-21,Male,meera.pau771@hotmail.com,+919335187415,"Civil engineer, consulting",500000.0,1992-08-20,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005277,Frederick,Merchant,2005-04-18,Prefer Not to Say,frederick.merchant643@gmail.com,+919686458325,Sales promotion account executive,300000.0,2025-04-07,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005278,Harini,Mitter,1949-03-13,Female,harini.mitter894@hotmail.com,+919769956185,Secondary school teacher,300000.0,2014-10-11,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005279,Wazir,Lala,2007-10-10,Prefer Not to Say,wazir.lala356@outlook.com,+919151653420,Biomedical scientist,300000.0,2026-07-13,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005280,Nandini,Johal,1980-12-18,Female,nandini.johal724@yahoo.com,+919230700737,Recruitment consultant,500000.0,2003-03-23,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005281,Gunbir,Pandya,1976-04-04,Prefer Not to Say,gunbir.pandya262@hotmail.com,+919487230712,English as a second language teacher,500000.0,2002-08-08,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005282,Eesha,Talwar,1955-05-20,Non-Binary,eesha.talwar20@yahoo.com,+919933683813,Secondary school teacher,500000.0,2013-11-20,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005283,Hredhaan,Lala,1984-02-25,Female,hredhaan.lala359@outlook.com,+919027206593,Metallurgist,1200000.0,2025-03-13,Medium,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005284,Nisha,Kaur,1957-11-14,Female,nisha.kaur496@gmail.com,+919931759439,Plant breeder/geneticist,500000.0,2008-08-01,High,Active,2026-08-03 12:12:08.850075,2026-08-03 12:12:08.850075,Enterprise System
CUST00005285,Damyanti,Sarin,1963-01-19,Non-Binary,damyanti.sarin386@hotmail.com,+919979800890,Administrator,300000.0,2021-12-26,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005286,Zinal,Sandhu,1995-04-26,Female,zinal.sandhu914@outlook.com,+919922078248,Administrator,300000.0,2017-10-28,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005287,Simon,Comar,1958-06-24,Prefer Not to Say,simon.comar391@hotmail.com,+919944013080,Fine artist,500000.0,2024-10-16,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005288,Aadhya,Bali,1996-06-25,Female,aadhya.bali957@hotmail.com,+919948427625,Insurance risk surveyor,500000.0,2015-08-02,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005289,Reyansh,Trivedi,1972-02-01,Male,reyansh.trivedi917@outlook.com,+919373830418,Astronomer,300000.0,2004-08-16,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005290,Balendra,Karnik,1972-01-10,Prefer Not to Say,balendra.karnik97@yahoo.com,+919563925700,Counsellor,300000.0,2015-04-11,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005291,Gaurang,Kapur,1994-01-14,Prefer Not to Say,gaurang.kapur243@gmail.com,+919730423643,Building surveyor,1200000.0,2014-02-17,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005292,Ekansh,Khanna,2004-10-09,Female,ekansh.khanna457@gmail.com,+919926871725,Teaching laboratory technician,800000.0,2025-02-14,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005293,Mahika,Mody,1996-10-30,Non-Binary,mahika.mody465@outlook.com,+919181345004,Emergency planning/management officer,300000.0,2019-04-15,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005294,Ikbal,Bath,1952-11-26,Non-Binary,ikbal.bath216@hotmail.com,+919673779185,Retail merchandiser,2000000.0,1989-07-17,Low,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005295,Warda,Kothari,1958-07-15,Male,warda.kothari755@gmail.com,+919889446459,Volunteer coordinator,800000.0,1983-07-11,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005296,Udyati,Banik,1960-10-29,Prefer Not to Say,udyati.banik848@gmail.com,+919437854367,Academic librarian,300000.0,1984-06-16,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005297,Divya,Sarkar,1982-12-13,Non-Binary,divya.sarkar321@outlook.com,+919470226719,"Investment banker, corporate",300000.0,2009-08-23,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005298,Yashoda,Joshi,1949-04-23,Female,yashoda.joshi743@gmail.com,+919593705283,Broadcast presenter,800000.0,2015-05-15,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005299,Vedika,Verma,1998-08-16,Female,vedika.verma673@hotmail.com,+919079455628,"Sales professional, IT",300000.0,2016-09-20,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005300,Nimrat,Gandhi,1973-12-02,Male,nimrat.gandhi653@yahoo.com,+919725727577,Pension scheme manager,300000.0,2021-04-11,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005301,Pratyush,Karnik,1947-06-19,Non-Binary,pratyush.karnik616@hotmail.com,+919638048400,"Engineer, maintenance",2000000.0,1983-06-28,Low,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005302,Veer,Suri,2005-05-25,Prefer Not to Say,veer.suri207@hotmail.com,+919487808414,Sales promotion account executive,300000.0,2024-03-22,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005303,Advika,Kala,1982-12-04,Non-Binary,advika.kala170@gmail.com,+919580385193,"Engineer, land",500000.0,2010-03-16,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005304,Ekapad,Varty,1989-10-16,Male,ekapad.varty748@hotmail.com,+919546131628,Medical illustrator,300000.0,2018-03-03,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005305,Ikshita,Shah,1987-12-26,Prefer Not to Say,ikshita.shah298@gmail.com,+919649265562,"Production assistant, television",300000.0,2023-11-29,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005306,George,Char,1985-06-30,Male,george.char835@hotmail.com,+919678740583,"Secretary, company",1200000.0,2018-09-01,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005307,Avni,Das,1961-10-28,Non-Binary,avni.das226@hotmail.com,+919434562131,Furniture designer,300000.0,1986-01-29,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005308,Leena,Madan,1986-10-10,Male,leena.madan477@gmail.com,+919563604676,Television camera operator,2000000.0,2012-06-01,Low,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005309,Atharv,Sundaram,2004-08-05,Female,atharv.sundaram485@outlook.com,+919823599957,"Civil engineer, consulting",3500000.0,2023-05-11,Low,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005310,Amara,Nadig,1988-11-10,Non-Binary,amara.nadig243@gmail.com,+919976046795,"Teacher, special educational needs",1200000.0,2021-03-19,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005311,Meera,Nadig,1961-03-26,Prefer Not to Say,meera.nadig815@hotmail.com,+919169643257,Education administrator,1200000.0,2024-09-18,Medium,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005312,Meghana,Acharya,1989-01-18,Female,meghana.acharya555@outlook.com,+919773530330,Horticultural therapist,300000.0,2012-01-17,High,Dormant,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005313,George,Garde,1977-07-28,Male,george.garde163@outlook.com,+919821488100,"Development worker, international aid",300000.0,2011-12-02,High,Active,2026-08-03 12:12:08.850693,2026-08-03 12:12:08.850693,Enterprise System
CUST00005314,Gautami,Sankar,2006-07-24,Female,gautami.sankar173@gmail.com,+919155920618,Electrical engineer,300000.0,2026-07-15,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005315,Arjun,Varghese,1966-02-14,Male,arjun.varghese836@yahoo.com,+919863116987,Therapeutic radiographer,500000.0,2012-07-06,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005316,Henry,Vala,1953-02-24,Prefer Not to Say,henry.vala499@outlook.com,+919643255308,Best boy,500000.0,1997-01-28,High,Blocked,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005317,Tanvi,Gera,1951-01-07,Prefer Not to Say,tanvi.gera731@hotmail.com,+919212302462,"Administrator, education",300000.0,1983-12-15,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005318,Bina,Suresh,1993-07-03,Female,bina.suresh8@outlook.com,+919252979232,Mechanical engineer,2000000.0,2019-07-06,Low,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005319,Harish,Varty,1970-09-12,Female,harish.varty744@yahoo.com,+919243907144,Investment analyst,300000.0,2009-01-09,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005320,Chandani,Sama,2006-06-27,Female,chandani.sama448@outlook.com,+919046932771,Tax adviser,500000.0,2025-08-21,High,Closed,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005321,Sathvik,Uppal,1952-02-21,Non-Binary,sathvik.uppal779@gmail.com,+919318155821,"Designer, furniture",800000.0,1971-06-25,Medium,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005322,Gaurang,Upadhyay,1952-08-28,Non-Binary,gaurang.upadhyay263@yahoo.com,+919927110487,Air broker,800000.0,2003-08-16,Medium,Closed,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005323,Gaurav,Karpe,1957-05-16,Male,gaurav.karpe142@hotmail.com,+919317765108,Architectural technologist,1200000.0,2020-03-31,Medium,Blocked,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005324,Lavanya,Ramachandran,1946-09-03,Non-Binary,lavanya.ramachandran893@gmail.com,+919576985858,Network engineer,500000.0,1985-12-16,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005325,Tanish,Hans,1950-09-06,Non-Binary,tanish.hans732@outlook.com,+919354346035,"Teacher, adult education",500000.0,1984-09-18,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005326,Gaurika,Palla,1967-06-19,Female,gaurika.palla528@hotmail.com,+919023446458,Set designer,1200000.0,1998-11-25,Medium,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005327,Manya,Bhat,1984-05-27,Non-Binary,manya.bhat714@gmail.com,+919949815512,Midwife,3500000.0,2006-03-03,Low,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005328,Yashawini,Taneja,1980-02-10,Non-Binary,yashawini.taneja328@outlook.com,+919617046203,Public relations account executive,300000.0,2025-01-25,High,Closed,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005329,Frederick,Chand,1969-11-25,Non-Binary,frederick.chand103@hotmail.com,+919883393098,Gaffer,300000.0,2015-11-17,High,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005330,Alexander,Sandhu,2004-12-12,Female,alexander.sandhu696@hotmail.com,+919539647566,Medical technical officer,800000.0,2026-07-17,Medium,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
CUST00005331,Ekaraj,Kannan,1982-09-26,Non-Binary,ekaraj.kannan813@outlook.com,+919865875306,"Engineer, petroleum",800000.0,2026-04-16,Medium,Active,2026-08-03 12:12:08.851793,2026-08-03 12:12:08.851793,Enterprise System
