account_id,customer_id,branch_id,account_opened_branch_id,account_number,account_type,currency,account_status,open_date,current_balance,interest_rate,account_created_city,account_created_state,created_at,updated_at,source_system
ACC00000580,CUST00000066,BR00000046,BR00000046,268920648842,Savings,INR,Active,2020-04-26,204858.77,3.39,MADURAI,TAMIL NADU,2026-07-25 05:50:26.928798,,Enterprise System
ACC00000581,CUST00001315,BR00000006,BR00000006,870726483053,Recurring Deposit,INR,Active,2012-03-06,209442.23,5.29,SUNDARGARH,ODISHA,2026-07-25 05:50:26.929797,,Enterprise System
ACC00000582,CUST00004171,BR00000004,BR00000004,614232783896,Fixed Deposit,INR,Active,2022-06-19,3236249.35,5.63,KOREA,CHHATTISGARH,2026-07-25 05:50:26.929797,,Enterprise System
ACC00000583,CUST00000306,BR00000046,BR00000046,530444432921,Savings,INR,Active,2010-11-27,293161.8,3.53,MADURAI,TAMIL NADU,2026-07-25 05:50:26.929797,,Enterprise System
ACC00000584,CUST00004907,BR00000003,BR00000003,030271652521,Savings,INR,Active,2024-09-25,218510.99,4.24,SUNDARGARH,ODISHA,2026-07-25 05:50:26.929797,,Enterprise System
ACC00000585,CUST00004341,BR00000018,BR00000018,108657887244,Savings,INR,Active,2007-06-25,9573.72,4.42,ALAPPUZHA,KERALA,2026-07-25 05:50:26.930804,,Enterprise System
ACC00000586,CUST00001103,BR00000021,BR00000021,727575315173,Savings,INR,Active,2019-12-20,136896.39,4.13,DIBRUGARH,ASSAM,2026-07-25 05:50:26.930804,,Enterprise System
ACC00000587,CUST00003225,BR00000048,BR00000048,314826374477,Recurring Deposit,INR,Active,2025-10-07,607980.7,5.08,MANCHERIAL,TELANGANA,2026-07-25 05:50:26.930804,,Enterprise System
ACC00000588,CUST00000008,BR00000032,BR00000001,254757846575,Savings,INR,Active,2007-06-26,203194.11,3.0,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:26.930804,,Enterprise System
ACC00000589,CUST00000105,BR00000010,BR00000033,810098193204,Savings,INR,Active,2009-06-02,108569.64,4.05,ANAND,GUJARAT,2026-07-25 05:50:26.931770,,Enterprise System
ACC00000590,CUST00000730,BR00000030,BR00000030,571731992373,Savings,INR,Active,2021-02-22,66076.64,4.42,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.931770,,Enterprise System
ACC00000591,CUST00000534,BR00000021,BR00000021,613398802850,Savings,INR,Closed,2011-03-07,423740.11,2.64,DIBRUGARH,ASSAM,2026-07-25 05:50:26.931770,,Enterprise System
ACC00000592,CUST00002193,BR00000036,BR00000036,501750563436,Savings,INR,Active,2022-04-09,163945.79,3.24,SONIPAT,HARYANA,2026-07-25 05:50:26.932806,,Enterprise System
ACC00000593,CUST00002929,BR00000027,BR00000027,874565759183,Current,INR,Active,2012-09-29,2197035.0,0.0,EAST,DELHI,2026-07-25 05:50:26.932806,,Enterprise System
ACC00000594,CUST00002258,BR00000029,BR00000029,162200141784,Salary,INR,Active,2008-04-09,297127.89,2.82,BALESHWAR,ODISHA,2026-07-25 05:50:26.932806,,Enterprise System
ACC00000595,CUST00001152,BR00000008,BR00000038,077291616837,Savings,INR,Active,2015-06-01,234994.23,4.41,DHANBAD,JHARKHAND,2026-07-25 05:50:26.932806,,Enterprise System
ACC00000596,CUST00003543,BR00000039,BR00000039,976316752582,Savings,INR,Active,2019-06-18,242214.59,3.16,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:26.933798,,Enterprise System
ACC00000597,CUST00003277,BR00000020,BR00000020,749381127829,Savings,INR,Dormant,2017-09-13,348993.48,3.51,PALAKKAD,KERALA,2026-07-25 05:50:26.933798,,Enterprise System
ACC00000598,CUST00001856,BR00000013,BR00000013,522696790444,Savings,INR,Closed,2013-10-06,167559.14,3.24,KOREA,CHHATTISGARH,2026-07-25 05:50:26.933798,,Enterprise System
ACC00000599,CUST00003083,BR00000030,BR00000030,993242283558,Savings,INR,Active,2022-01-12,42072.82,3.97,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.933798,,Enterprise System
ACC00000600,CUST00002609,BR00000008,BR00000008,897610402869,Savings,INR,Active,2017-09-06,333363.06,2.68,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.933798,,Enterprise System
ACC00000601,CUST00002251,BR00000050,BR00000050,090009788422,Savings,INR,Active,2018-01-17,36769.97,3.73,JAIPUR,RAJASTHAN,2026-07-25 05:50:26.934797,,Enterprise System
ACC00000602,CUST00003004,BR00000014,BR00000014,817542233144,Savings,INR,Frozen,2019-06-18,153892.98,3.81,Tirupathur,TAMIL NADU,2026-07-25 05:50:26.934797,,Enterprise System
ACC00000603,CUST00002803,BR00000032,BR00000032,978624700819,Savings,INR,Active,2016-01-12,361662.1,3.06,GONDIA,MAHARASHTRA,2026-07-25 05:50:26.934797,,Enterprise System
ACC00000604,CUST00000009,BR00000041,BR00000041,244966737863,Savings,INR,Active,2020-11-27,173197.74,2.6,UTTARA KANNADA,KARNATAKA,2026-07-25 05:50:26.934797,,Enterprise System
ACC00000605,CUST00003379,BR00000028,BR00000028,384978487769,Fixed Deposit,INR,Active,2015-02-23,4343965.97,5.87,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:26.935798,,Enterprise System
ACC00000606,CUST00001923,BR00000031,BR00000016,208301542210,Savings,INR,Active,2009-05-07,181003.04,3.19,UNA,HIMACHAL PRADESH,2026-07-25 05:50:26.935798,,Enterprise System
ACC00000607,CUST00003824,BR00000033,BR00000033,179216872355,Savings,INR,Dormant,2022-07-25,99133.85,4.04,ANAND,GUJARAT,2026-07-25 05:50:26.935798,,Enterprise System
ACC00000608,CUST00002706,BR00000024,BR00000024,952942059084,Savings,INR,Active,2007-03-22,442299.54,3.64,KARUR,TAMIL NADU,2026-07-25 05:50:26.935798,,Enterprise System
ACC00000609,CUST00004639,BR00000019,BR00000050,228886530228,Fixed Deposit,INR,Active,2024-11-30,36195.81,5.6,JAIPUR,RAJASTHAN,2026-07-25 05:50:26.936799,,Enterprise System
ACC00000610,CUST00002821,BR00000050,BR00000050,589087777645,Fixed Deposit,INR,Active,2008-05-02,2772987.3,7.06,JAIPUR,RAJASTHAN,2026-07-25 05:50:26.936799,,Enterprise System
ACC00000611,CUST00004635,BR00000028,BR00000048,371604324097,Recurring Deposit,INR,Active,2018-06-21,295855.04,5.51,MANCHERIAL,TELANGANA,2026-07-25 05:50:26.937797,,Enterprise System
ACC00000612,CUST00000676,BR00000031,BR00000031,737296601199,Savings,INR,Active,2014-03-11,385399.38,4.02,LUDHIANA,PUNJAB,2026-07-25 05:50:26.937797,,Enterprise System
ACC00000613,CUST00003164,BR00000039,BR00000039,735855467301,Savings,INR,Active,2008-11-23,273106.92,3.0,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:26.937797,,Enterprise System
ACC00000614,CUST00004314,BR00000001,BR00000001,870011854960,Recurring Deposit,INR,Active,2007-12-07,793701.99,5.86,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:26.937797,,Enterprise System
ACC00000615,CUST00000957,BR00000039,BR00000039,416456978975,Salary,INR,Active,2007-08-14,96664.2,3.05,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:26.937797,,Enterprise System
ACC00000616,CUST00003206,BR00000025,BR00000008,150633703410,Savings,INR,Active,2014-12-23,383296.45,3.69,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.938805,,Enterprise System
ACC00000617,CUST00002392,BR00000007,BR00000007,571876254019,Current,INR,Active,2013-05-06,2995225.28,0.0,SPSR NELLORE,ANDHRA PRADESH,2026-07-25 05:50:26.938805,,Enterprise System
ACC00000618,CUST00000897,BR00000014,BR00000014,289934740210,NRO,EUR,Frozen,2007-04-04,1812690.17,5.13,Tirupathur,TAMIL NADU,2026-07-25 05:50:26.938805,,Enterprise System
ACC00000619,CUST00001526,BR00000005,BR00000005,238128228558,Savings,INR,Active,2011-09-30,274919.31,3.65,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:26.939798,,Enterprise System
ACC00000620,CUST00003010,BR00000038,BR00000038,528709462009,Savings,INR,Active,2014-09-05,54307.52,3.45,DHANBAD,JHARKHAND,2026-07-25 05:50:26.939798,,Enterprise System
ACC00000621,CUST00003258,BR00000032,BR00000032,525570165860,Savings,INR,Active,2010-11-09,354372.59,2.84,GONDIA,MAHARASHTRA,2026-07-25 05:50:26.939798,,Enterprise System
ACC00000622,CUST00001564,BR00000006,BR00000019,590527715026,Fixed Deposit,INR,Active,2022-09-04,2650711.2,6.19,GHAZIABAD,UTTAR PRADESH,2026-07-25 05:50:26.939798,,Enterprise System
ACC00000623,CUST00000093,BR00000001,BR00000001,922814649412,Current,INR,Active,2010-06-15,561230.22,0.0,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:26.940815,,Enterprise System
ACC00000624,CUST00004424,BR00000008,BR00000008,109776129567,Salary,INR,Active,2025-10-01,4127.98,2.66,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.940815,,Enterprise System
ACC00000625,CUST00000168,BR00000021,BR00000021,778346642623,Savings,INR,Active,2013-12-23,429198.68,3.82,DIBRUGARH,ASSAM,2026-07-25 05:50:26.940815,,Enterprise System
ACC00000626,CUST00003900,BR00000029,BR00000029,424178752122,NRE,EUR,Active,2022-05-21,186987.8,6.68,BALESHWAR,ODISHA,2026-07-25 05:50:26.940815,,Enterprise System
ACC00000627,CUST00001853,BR00000044,BR00000044,364624312902,Current,INR,Active,2015-04-13,664429.94,0.0,HYDERABAD,TELANGANA,2026-07-25 05:50:26.941826,,Enterprise System
ACC00000628,CUST00004367,BR00000049,BR00000049,175626770582,NRE,GBP,Active,2019-02-11,2480727.24,6.94,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.941826,,Enterprise System
ACC00000629,CUST00002014,BR00000050,BR00000037,599690936550,Fixed Deposit,INR,Active,2012-04-09,564619.52,6.11,PURNIA,BIHAR,2026-07-25 05:50:26.941826,,Enterprise System
ACC00000630,CUST00001616,BR00000017,BR00000017,856695336838,Savings,INR,Active,2010-06-17,379704.34,3.56,JAMNAGAR,GUJARAT,2026-07-25 05:50:26.941826,,Enterprise System
ACC00000631,CUST00003171,BR00000001,BR00000001,561828249069,Savings,INR,Active,2012-02-19,68724.9,3.98,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:26.942811,,Enterprise System
ACC00000632,CUST00002516,BR00000018,BR00000018,294968809602,Savings,INR,Active,2017-02-22,373462.45,4.38,ALAPPUZHA,KERALA,2026-07-25 05:50:26.942811,,Enterprise System
ACC00000633,CUST00000876,BR00000015,BR00000015,217794978152,Savings,INR,Active,2010-03-29,1046.36,3.89,JALAUN,UTTAR PRADESH,2026-07-25 05:50:26.942811,,Enterprise System
ACC00000634,CUST00002997,BR00000015,BR00000034,517956182018,Salary,INR,Active,2026-04-02,88499.99,2.59,NAVSARI,GUJARAT,2026-07-25 05:50:26.943804,,Enterprise System
ACC00000635,CUST00003858,BR00000037,BR00000037,077377846813,Current,INR,Active,2007-06-09,115037.22,0.0,PURNIA,BIHAR,2026-07-25 05:50:26.943804,,Enterprise System
ACC00000636,CUST00003911,BR00000035,BR00000035,010446177859,Savings,INR,Active,2017-03-05,480983.66,3.67,PANCH MAHALS,GUJARAT,2026-07-25 05:50:26.943804,,Enterprise System
ACC00000637,CUST00001066,BR00000014,BR00000014,856241843697,Savings,INR,Active,2026-02-25,98938.56,3.09,Tirupathur,TAMIL NADU,2026-07-25 05:50:26.943804,,Enterprise System
ACC00000638,CUST00003752,BR00000019,BR00000019,057107585367,Savings,INR,Active,2019-05-02,27363.02,2.86,GHAZIABAD,UTTAR PRADESH,2026-07-25 05:50:26.943804,,Enterprise System
ACC00000639,CUST00000923,BR00000026,BR00000042,208505050258,Salary,INR,Active,2020-01-22,147152.51,3.76,BHAVNAGAR,GUJARAT,2026-07-25 05:50:26.944817,,Enterprise System
ACC00000640,CUST00001912,BR00000014,BR00000014,601446074693,Salary,INR,Active,2013-04-23,3458.88,2.54,Tirupathur,TAMIL NADU,2026-07-25 05:50:26.944817,,Enterprise System
ACC00000641,CUST00003789,BR00000020,BR00000020,803785019075,Savings,INR,Active,2009-02-23,393945.43,4.0,PALAKKAD,KERALA,2026-07-25 05:50:26.944817,,Enterprise System
ACC00000642,CUST00001783,BR00000045,BR00000045,936752215165,Salary,INR,Active,2014-10-29,156666.65,3.65,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:26.945805,,Enterprise System
ACC00000643,CUST00001931,BR00000021,BR00000021,260304050223,Fixed Deposit,INR,Active,2010-01-11,1823297.04,6.53,DIBRUGARH,ASSAM,2026-07-25 05:50:26.945805,,Enterprise System
ACC00000644,CUST00003493,BR00000009,BR00000009,521223638730,Savings,INR,Active,2016-10-27,312883.44,2.61,KASARAGOD,KERALA,2026-07-25 05:50:26.945805,,Enterprise System
ACC00000645,CUST00003724,BR00000016,BR00000016,856706699102,Savings,INR,Active,2010-09-06,62082.82,3.28,UNA,HIMACHAL PRADESH,2026-07-25 05:50:26.945805,,Enterprise System
ACC00000646,CUST00000052,BR00000040,BR00000040,550628194953,Savings,INR,Active,2025-10-26,264632.33,2.63,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:26.945805,,Enterprise System
ACC00000647,CUST00001284,BR00000005,BR00000005,066215674124,Savings,INR,Active,2007-12-17,184760.0,3.95,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:26.946797,,Enterprise System
ACC00000648,CUST00000964,BR00000037,BR00000037,370882933778,Savings,INR,Active,2018-05-17,202236.31,2.96,PURNIA,BIHAR,2026-07-25 05:50:26.946797,,Enterprise System
ACC00000649,CUST00004135,BR00000049,BR00000049,629900342258,Savings,INR,Active,2024-09-08,459107.67,4.04,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.946797,,Enterprise System
ACC00000650,CUST00001777,BR00000017,BR00000017,551939480606,Savings,INR,Active,2021-02-19,426629.73,2.98,JAMNAGAR,GUJARAT,2026-07-25 05:50:26.946797,,Enterprise System
ACC00000651,CUST00001062,BR00000004,BR00000043,738237321105,Savings,INR,Active,2019-03-04,360904.61,4.07,JHANSI,UTTAR PRADESH,2026-07-25 05:50:26.947804,,Enterprise System
ACC00000652,CUST00003337,BR00000023,BR00000023,156124328879,Current,INR,Dormant,2008-11-27,1839506.75,0.0,MAHABUBABAD,TELANGANA,2026-07-25 05:50:26.947804,,Enterprise System
ACC00000653,CUST00000758,BR00000037,BR00000037,345458801890,Savings,INR,Active,2023-10-11,389537.88,2.72,PURNIA,BIHAR,2026-07-25 05:50:26.947804,,Enterprise System
ACC00000654,CUST00004652,BR00000008,BR00000008,923472291740,Current,INR,Active,2018-03-04,648968.28,0.0,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.947804,,Enterprise System
ACC00000655,CUST00000583,BR00000022,BR00000022,030157252348,Savings,INR,Active,2006-12-29,378504.07,3.31,HAVERI,KARNATAKA,2026-07-25 05:50:26.948803,,Enterprise System
ACC00000656,CUST00001370,BR00000010,BR00000010,965043409682,Salary,INR,Active,2020-11-08,122174.38,3.62,KANNAUJ,UTTAR PRADESH,2026-07-25 05:50:26.948803,,Enterprise System
ACC00000657,CUST00001372,BR00000004,BR00000004,734347061170,Current,INR,Active,2023-03-30,586886.33,0.0,KOREA,CHHATTISGARH,2026-07-25 05:50:26.948803,,Enterprise System
ACC00000658,CUST00002373,BR00000009,BR00000009,380801437012,Savings,INR,Dormant,2010-02-25,178541.87,4.13,KASARAGOD,KERALA,2026-07-25 05:50:26.948803,,Enterprise System
ACC00000659,CUST00000519,BR00000005,BR00000005,548459698291,Savings,INR,Active,2021-04-24,277710.83,4.09,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:26.948803,,Enterprise System
ACC00000660,CUST00003354,BR00000020,BR00000049,328975426611,Salary,INR,Active,2018-11-20,207332.33,2.53,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.949801,,Enterprise System
ACC00000661,CUST00003065,BR00000017,BR00000017,950259742845,Savings,INR,Active,2022-03-16,471352.88,3.34,JAMNAGAR,GUJARAT,2026-07-25 05:50:26.949801,,Enterprise System
ACC00000662,CUST00000163,BR00000040,BR00000040,868677678051,Fixed Deposit,INR,Active,2011-10-08,2906915.92,6.77,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:26.949801,,Enterprise System
ACC00000663,CUST00002897,BR00000042,BR00000042,527857898188,Savings,INR,Active,2021-05-19,390483.53,4.05,BHAVNAGAR,GUJARAT,2026-07-25 05:50:26.949801,,Enterprise System
ACC00000664,CUST00003089,BR00000004,BR00000004,906051644861,Current,INR,Active,2012-07-21,1689362.37,0.0,KOREA,CHHATTISGARH,2026-07-25 05:50:26.950816,,Enterprise System
ACC00000665,CUST00001649,BR00000006,BR00000006,369685650820,Current,INR,Active,2024-04-25,1228341.81,0.0,SUNDARGARH,ODISHA,2026-07-25 05:50:26.950816,,Enterprise System
ACC00000666,CUST00002816,BR00000016,BR00000006,540874751605,Recurring Deposit,INR,Active,2015-10-02,347993.84,6.26,SUNDARGARH,ODISHA,2026-07-25 05:50:26.950816,,Enterprise System
ACC00000667,CUST00004966,BR00000018,BR00000023,580887833918,Savings,INR,Active,2024-11-15,199936.58,2.8,MAHABUBABAD,TELANGANA,2026-07-25 05:50:26.951803,,Enterprise System
ACC00000668,CUST00001780,BR00000029,BR00000029,828881706569,Salary,INR,Active,2023-01-05,299533.05,2.68,BALESHWAR,ODISHA,2026-07-25 05:50:26.951803,,Enterprise System
ACC00000669,CUST00003526,BR00000046,BR00000038,201688093060,Savings,INR,Active,2022-05-19,37508.24,3.98,DHANBAD,JHARKHAND,2026-07-25 05:50:26.952803,,Enterprise System
ACC00000670,CUST00004250,BR00000030,BR00000030,161544172204,Savings,INR,Active,2021-05-20,141468.98,2.82,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.952803,,Enterprise System
ACC00000671,CUST00004938,BR00000003,BR00000003,148653508789,Savings,INR,Dormant,2015-09-11,491009.25,3.63,SUNDARGARH,ODISHA,2026-07-25 05:50:26.952803,,Enterprise System
ACC00000672,CUST00001809,BR00000007,BR00000050,709629140193,Savings,INR,Frozen,2017-07-12,102106.67,4.33,JAIPUR,RAJASTHAN,2026-07-25 05:50:26.953803,,Enterprise System
ACC00000673,CUST00003270,BR00000046,BR00000046,942996013248,Savings,INR,Closed,2014-11-30,159560.21,3.44,MADURAI,TAMIL NADU,2026-07-25 05:50:26.953803,,Enterprise System
ACC00000674,CUST00000620,BR00000040,BR00000040,314853571508,NRO,GBP,Active,2009-07-06,2919504.92,3.24,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:26.953803,,Enterprise System
ACC00000675,CUST00004691,BR00000028,BR00000028,222141147611,NRO,USD,Active,2016-01-20,1920796.77,5.2,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:26.953803,,Enterprise System
ACC00000676,CUST00004303,BR00000013,BR00000008,811591574762,Current,INR,Active,2021-11-25,2480737.84,0.0,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.954816,,Enterprise System
ACC00000677,CUST00003938,BR00000022,BR00000022,816302790757,Fixed Deposit,INR,Active,2014-11-10,3411707.92,7.49,HAVERI,KARNATAKA,2026-07-25 05:50:26.954816,,Enterprise System
ACC00000678,CUST00000454,BR00000021,BR00000021,492471730508,Salary,INR,Active,2022-05-17,188752.48,2.99,DIBRUGARH,ASSAM,2026-07-25 05:50:26.954816,,Enterprise System
ACC00000679,CUST00002421,BR00000015,BR00000015,660399641069,NRO,USD,Closed,2025-12-13,424844.82,4.42,JALAUN,UTTAR PRADESH,2026-07-25 05:50:26.955801,,Enterprise System
ACC00000680,CUST00003696,BR00000010,BR00000023,955626578919,Salary,INR,Active,2019-06-16,239515.53,3.93,MAHABUBABAD,TELANGANA,2026-07-25 05:50:26.955801,,Enterprise System
ACC00000681,CUST00001644,BR00000017,BR00000017,847729626865,Savings,INR,Active,2018-01-03,42923.05,3.19,JAMNAGAR,GUJARAT,2026-07-25 05:50:26.955801,,Enterprise System
ACC00000682,CUST00002452,BR00000044,BR00000044,970609254459,Savings,INR,Active,2007-07-16,467018.28,3.4,HYDERABAD,TELANGANA,2026-07-25 05:50:26.956808,,Enterprise System
ACC00000683,CUST00001097,BR00000026,BR00000026,676464585448,Savings,INR,Active,2023-05-20,65614.27,3.53,AURANGABAD,BIHAR,2026-07-25 05:50:26.956808,,Enterprise System
ACC00000684,CUST00002635,BR00000038,BR00000038,063531620208,NRO,GBP,Active,2017-08-15,1176561.75,4.82,DHANBAD,JHARKHAND,2026-07-25 05:50:26.956808,,Enterprise System
ACC00000685,CUST00002500,BR00000008,BR00000008,061817821543,Savings,INR,Active,2012-09-30,413407.74,3.72,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.956808,,Enterprise System
ACC00000686,CUST00001434,BR00000049,BR00000049,967878295951,Savings,INR,Active,2023-02-25,131103.47,3.87,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.956808,,Enterprise System
ACC00000687,CUST00003284,BR00000007,BR00000023,779193919263,Savings,INR,Active,2013-10-12,343532.3,2.7,MAHABUBABAD,TELANGANA,2026-07-25 05:50:26.957812,,Enterprise System
ACC00000688,CUST00001340,BR00000030,BR00000018,173065995034,NRE,GBP,Active,2018-08-20,2280856.75,5.79,ALAPPUZHA,KERALA,2026-07-25 05:50:26.957812,,Enterprise System
ACC00000689,CUST00004466,BR00000034,BR00000034,655914405752,Savings,INR,Active,2015-05-09,419442.85,2.92,NAVSARI,GUJARAT,2026-07-25 05:50:26.957812,,Enterprise System
ACC00000690,CUST00000799,BR00000049,BR00000049,433173884852,Savings,INR,Active,2018-02-21,425928.1,2.59,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.958812,,Enterprise System
ACC00000691,CUST00000776,BR00000027,BR00000023,866197034691,Savings,INR,Active,2016-01-29,236970.97,2.62,MAHABUBABAD,TELANGANA,2026-07-25 05:50:26.958812,,Enterprise System
ACC00000692,CUST00004253,BR00000049,BR00000049,421858311388,Savings,INR,Active,2015-12-18,30126.21,3.15,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:26.958812,,Enterprise System
ACC00000693,CUST00002664,BR00000014,BR00000014,744214337653,Savings,INR,Active,2025-06-22,482303.17,4.09,Tirupathur,TAMIL NADU,2026-07-25 05:50:26.959812,,Enterprise System
ACC00000694,CUST00002008,BR00000037,BR00000037,611999843188,Salary,INR,Active,2006-11-28,240486.45,3.06,PURNIA,BIHAR,2026-07-25 05:50:26.959812,,Enterprise System
ACC00000695,CUST00003078,BR00000005,BR00000005,291888780030,Current,INR,Active,2024-02-21,1902685.36,0.0,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:26.959812,,Enterprise System
ACC00000696,CUST00002564,BR00000002,BR00000002,385359448924,Savings,INR,Active,2013-01-23,221090.85,4.4,CHENGALPATTU,TAMIL NADU,2026-07-25 05:50:26.959812,,Enterprise System
ACC00000697,CUST00004236,BR00000013,BR00000013,035713295815,Savings,INR,Active,2009-06-22,368786.04,2.88,KOREA,CHHATTISGARH,2026-07-25 05:50:26.959812,,Enterprise System
ACC00000698,CUST00004010,BR00000029,BR00000029,180303002217,Savings,INR,Active,2014-10-10,13088.47,2.83,BALESHWAR,ODISHA,2026-07-25 05:50:26.960807,,Enterprise System
ACC00000699,CUST00004944,BR00000017,BR00000017,047843736438,Savings,INR,Frozen,2020-05-22,163391.69,3.74,JAMNAGAR,GUJARAT,2026-07-25 05:50:26.960807,,Enterprise System
ACC00000700,CUST00004181,BR00000027,BR00000027,648573514140,Salary,INR,Active,2023-03-09,59496.36,3.68,EAST,DELHI,2026-07-25 05:50:26.960807,,Enterprise System
ACC00000701,CUST00001032,BR00000027,BR00000027,699931556789,Recurring Deposit,INR,Active,2025-06-14,800405.95,6.31,EAST,DELHI,2026-07-25 05:50:26.960807,,Enterprise System
ACC00000702,CUST00001050,BR00000048,BR00000048,252167258253,Current,INR,Active,2014-09-27,1472418.65,0.0,MANCHERIAL,TELANGANA,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000703,CUST00004485,BR00000041,BR00000041,282952287671,Recurring Deposit,INR,Active,2022-10-05,825744.7,6.72,UTTARA KANNADA,KARNATAKA,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000704,CUST00002859,BR00000050,BR00000050,100294541483,Savings,INR,Active,2023-04-06,279597.81,4.33,JAIPUR,RAJASTHAN,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000705,CUST00002098,BR00000006,BR00000006,870737851825,Savings,INR,Active,2021-10-23,469923.72,4.27,SUNDARGARH,ODISHA,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000706,CUST00001653,BR00000041,BR00000041,532773516308,Savings,INR,Active,2007-02-24,498775.29,4.04,UTTARA KANNADA,KARNATAKA,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000707,CUST00004723,BR00000008,BR00000008,396885108127,Savings,INR,Dormant,2009-09-23,433928.65,2.55,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:26.961774,,Enterprise System
ACC00000708,CUST00002025,BR00000032,BR00000032,775303467161,Current,INR,Active,2016-07-28,1252597.38,0.0,GONDIA,MAHARASHTRA,2026-07-25 05:50:26.962813,,Enterprise System
ACC00000709,CUST00001248,BR00000020,BR00000020,091011216744,Current,INR,Active,2014-02-06,169975.35,0.0,PALAKKAD,KERALA,2026-07-25 05:50:26.962813,,Enterprise System
ACC00000710,CUST00000393,BR00000035,BR00000035,141117476979,Savings,INR,Active,2020-04-27,311864.03,3.96,PANCH MAHALS,GUJARAT,2026-07-25 05:50:26.962813,,Enterprise System
ACC00000711,CUST00002191,BR00000040,BR00000040,435648871721,Current,INR,Active,2014-11-03,2371612.63,0.0,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:26.962813,,Enterprise System
ACC00000712,CUST00004920,BR00000004,BR00000004,306912185739,Savings,INR,Active,2016-12-24,419983.39,2.63,KOREA,CHHATTISGARH,2026-07-25 05:50:26.963808,,Enterprise System
ACC00000713,CUST00002214,BR00000016,BR00000016,826516400912,Salary,INR,Active,2026-05-08,107704.82,2.99,UNA,HIMACHAL PRADESH,2026-07-25 05:50:26.963808,,Enterprise System
ACC00000714,CUST00004230,BR00000005,BR00000005,920987099431,Savings,INR,Active,2019-02-13,247933.69,2.62,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:26.963808,,Enterprise System
ACC00000715,CUST00004821,BR00000001,BR00000001,794802126932,Savings,INR,Active,2022-08-31,414056.05,3.87,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:26.963808,,Enterprise System
ACC00000716,CUST00002769,BR00000025,BR00000025,722169449638,Savings,INR,Active,2025-05-24,33376.31,3.39,WEST JAINTIA HILLS,MEGHALAYA,2026-07-25 05:50:26.963808,,Enterprise System
ACC00000717,CUST00003847,BR00000046,BR00000046,341241824157,NRO,INR,Active,2024-08-17,629586.16,5.02,MADURAI,TAMIL NADU,2026-07-25 05:50:26.964804,,Enterprise System
ACC00000718,CUST00000109,BR00000006,BR00000006,242944000731,Savings,INR,Active,2018-04-05,434347.86,2.72,SUNDARGARH,ODISHA,2026-07-25 05:50:26.964804,,Enterprise System
ACC00000719,CUST00003813,BR00000015,BR00000015,054107398299,Savings,INR,Active,2021-01-14,100547.77,3.3,JALAUN,UTTAR PRADESH,2026-07-25 05:50:26.964804,,Enterprise System
